time, nf, ns, fs, ss, fa, sa
26.93, 142, 2, 1.008451, 1.25, 15.05634, 10
26.94, 142, 2, 1.008451, 1.25, 15.05634, 10
26.95, 142, 2, 1.008451, 1.25, 15.05634, 10
26.96, 142, 2, 1.008451, 1.25, 15.05634, 10
26.97, 142, 2, 1.008451, 1.25, 15.05634, 10
26.98, 142, 2, 1.008451, 1.25, 15.05634, 10
26.99, 142, 2, 1.008451, 1.25, 15.05634, 10
27.00, 142, 2, 1.008451, 1.25, 15.05634, 10
27.01, 142, 2, 1.008451, 1.25, 15.05634, 10
27.02, 142, 2, 1.008451, 1.25, 15.05634, 10
27.03, 142, 2, 1.008451, 1.25, 15.05634, 10
27.04, 142, 2, 1.008451, 1.25, 15.05634, 10
27.05, 142, 2, 1.008451, 1.25, 15.05634, 10
27.06, 142, 2, 1.008451, 1.25, 15.05634, 10
27.07, 142, 2, 1.008451, 1.25, 15.05634, 10
27.08, 142, 2, 1.008451, 1.25, 15.05634, 10
27.09, 142, 2, 1.008451, 1.25, 15.05634, 10
27.10, 142, 2, 1.008451, 1.25, 15.05634, 10
27.11, 142, 2, 1.008451, 1.25, 15.05634, 10
27.12, 142, 2, 1.008451, 1.25, 15.05634, 10
27.13, 142, 2, 1.008451, 1.25, 15.05634, 10
27.14, 142, 2, 1.008451, 1.25, 15.05634, 10
27.15, 142, 2, 1.008451, 1.25, 15.05634, 10
27.16, 142, 2, 1.008451, 1.25, 15.05634, 10
27.17, 142, 2, 1.008451, 1.25, 15.05634, 10
27.18, 142, 2, 1.008451, 1.25, 15.05634, 10
27.19, 142, 2, 1.008451, 1.25, 15.05634, 10
27.20, 142, 2, 1.008451, 1.25, 15.05634, 10
27.21, 142, 2, 1.008451, 1.25, 15.05634, 10
27.22, 142, 2, 1.008451, 1.25, 15.05634, 10
27.23, 142, 2, 1.008451, 1.25, 15.05634, 10
27.24, 142, 2, 1.008451, 1.25, 15.05634, 10
27.25, 142, 2, 1.008451, 1.25, 15.05634, 10
27.26, 142, 2, 1.008451, 1.25, 15.05634, 10
27.27, 142, 2, 1.008451, 1.25, 15.05634, 10
27.28, 142, 2, 1.008451, 1.25, 15.05634, 10
27.29, 142, 2, 1.008451, 1.25, 15.05634, 10
27.30, 142, 2, 1.008451, 1.25, 15.05634, 10
27.31, 142, 2, 1.008451, 1.25, 15.05634, 10
27.32, 142, 2, 1.008451, 1.25, 15.05634, 10
27.33, 142, 2, 1.008451, 1.25, 15.05634, 10
27.34, 142, 2, 1.008451, 1.25, 15.05634, 10
27.35, 142, 2, 1.008451, 1.25, 15.05634, 10
27.36, 142, 2, 1.008451, 1.25, 15.05634, 10
27.37, 142, 2, 1.008451, 1.25, 15.05634, 10
27.38, 142, 2, 1.008451, 1.25, 15.05634, 10
27.39, 142, 2, 1.008451, 1.25, 15.05634, 10
27.40, 142, 2, 1.008451, 1.25, 15.05634, 10
27.41, 143, 2, 1.008391, 1.25, 15.02797, 10
27.42, 143, 2, 1.008391, 1.25, 15.02797, 10
27.43, 143, 2, 1.008391, 1.25, 15.02797, 10
27.44, 143, 2, 1.008391, 1.25, 15.02797, 10
27.45, 143, 2, 1.008391, 1.25, 15.02797, 10
27.46, 143, 2, 1.008391, 1.25, 15.02797, 10
27.47, 143, 2, 1.008391, 1.25, 15.02797, 10
27.48, 143, 2, 1.008391, 1.25, 15.02797, 10
27.49, 143, 2, 1.008391, 1.25, 15.02797, 10
27.50, 143, 2, 1.008391, 1.25, 15.02797, 10
27.51, 143, 2, 1.008391, 1.25, 15.02797, 10
27.52, 143, 2, 1.008391, 1.25, 15.02797, 10
27.53, 143, 2, 1.008391, 1.25, 15.02797, 10
27.54, 143, 2, 1.008391, 1.25, 15.02797, 10
27.55, 143, 2, 1.008391, 1.25, 15.02797, 10
27.56, 143, 2, 1.008391, 1.25, 15.02797, 10
27.57, 143, 2, 1.008391, 1.25, 15.02797, 10
27.58, 143, 2, 1.008391, 1.25, 15.02797, 10
27.59, 143, 2, 1.008391, 1.25, 15.02797, 10
27.60, 143, 2, 1.008391, 1.25, 15.02797, 10
27.61, 143, 2, 1.008391, 1.25, 15.02797, 10
27.62, 143, 2, 1.008391, 1.25, 15.02797, 10
27.63, 143, 2, 1.008391, 1.25, 15.02797, 10
27.64, 143, 2, 1.008391, 1.25, 15.02797, 10
27.65, 143, 2, 1.008391, 1.25, 15.02797, 10
27.66, 143, 2, 1.008391, 1.25, 15.02797, 10
27.67, 143, 2, 1.008391, 1.25, 15.02797, 10
27.68, 143, 2, 1.008391, 1.25, 15.02797, 10
27.69, 143, 2, 1.008391, 1.25, 15.02797, 10
27.70, 143, 2, 1.008391, 1.25, 15.02797, 10
27.71, 143, 2, 1.008391, 1.25, 15.02797, 10
27.72, 143, 2, 1.008391, 1.25, 15.02797, 10
27.73, 143, 2, 1.008391, 1.25, 15.02797, 10
27.74, 143, 2, 1.008391, 1.25, 15.02797, 10
27.75, 143, 2, 1.008391, 1.25, 15.02797, 10
27.76, 143, 2, 1.008391, 1.25, 15.02797, 10
27.77, 143, 2, 1.008391, 1.25, 15.02797, 10
27.78, 143, 2, 1.008391, 1.25, 15.02797, 10
27.79, 143, 2, 1.008391, 1.25, 15.02797, 10
27.80, 143, 2, 1.008391, 1.25, 15.02797, 10
27.81, 143, 2, 1.008391, 1.25, 15.02797, 10
27.82, 143, 2, 1.008391, 1.25, 15.02797, 10
27.83, 143, 2, 1.008391, 1.25, 15.02797, 10
27.84, 143, 2, 1.008391, 1.25, 15.02797, 10
27.85, 143, 2, 1.008391, 1.25, 15.02797, 10
27.86, 143, 2, 1.008391, 1.25, 15.02797, 10
27.87, 143, 2, 1.008391, 1.25, 15.02797, 10
27.88, 143, 2, 1.008391, 1.25, 15.02797, 10
27.89, 143, 2, 1.008391, 1.25, 15.02797, 10
27.90, 143, 2, 1.008391, 1.25, 15.02797, 10
27.91, 143, 2, 1.008391, 1.25, 15.02797, 10
27.92, 143, 2, 1.008391, 1.25, 15.02797, 10
27.93, 143, 2, 1.008391, 1.25, 15.02797, 10
27.94, 143, 2, 1.008391, 1.25, 15.02797, 10
27.95, 143, 2, 1.008391, 1.25, 15.02797, 10
27.96, 143, 2, 1.008391, 1.25, 15.02797, 10
27.97, 143, 2, 1.008391, 1.25, 15.02797, 10
27.98, 143, 2, 1.008391, 1.25, 15.02797, 10
27.99, 143, 2, 1.008391, 1.25, 15.02797, 10
28.00, 143, 2, 1.008391, 1.25, 15.02797, 10
28.01, 143, 2, 1.008391, 1.25, 15.02797, 10
28.02, 143, 2, 1.008391, 1.25, 15.02797, 10
28.03, 143, 2, 1.008391, 1.25, 15.02797, 10
28.04, 143, 2, 1.008391, 1.25, 15.02797, 10
28.05, 143, 2, 1.008391, 1.25, 15.02797, 10
28.06, 143, 2, 1.008391, 1.25, 15.02797, 10
28.07, 143, 2, 1.008391, 1.25, 15.02797, 10
28.08, 143, 2, 1.008391, 1.25, 15.02797, 10
28.09, 143, 2, 1.008391, 1.25, 15.02797, 10
28.10, 143, 2, 1.008391, 1.25, 15.02797, 10
28.11, 143, 2, 1.008391, 1.25, 15.02797, 10
28.12, 143, 2, 1.008391, 1.25, 15.02797, 10
28.13, 143, 2, 1.008391, 1.25, 15.02797, 10
28.14, 143, 2, 1.008391, 1.25, 15.02797, 10
28.15, 143, 2, 1.008391, 1.25, 15.02797, 10
28.16, 143, 2, 1.008391, 1.25, 15.02797, 10
28.17, 143, 2, 1.008391, 1.25, 15.02797, 10
28.18, 143, 2, 1.008391, 1.25, 15.02797, 10
28.19, 143, 2, 1.008391, 1.25, 15.02797, 10
28.20, 143, 2, 1.008391, 1.25, 15.02797, 10
28.21, 143, 2, 1.008391, 1.25, 15.02797, 10
28.22, 143, 2, 1.008391, 1.25, 15.02797, 10
28.23, 143, 2, 1.008391, 1.25, 15.02797, 10
28.24, 143, 2, 1.008391, 1.25, 15.02797, 10
28.25, 143, 2, 1.008391, 1.25, 15.02797, 10
28.26, 143, 2, 1.008391, 1.25, 15.02797, 10
28.27, 143, 2, 1.008391, 1.25, 15.02797, 10
28.28, 143, 2, 1.008391, 1.25, 15.02797, 10
28.29, 143, 2, 1.008391, 1.25, 15.02797, 10
28.30, 143, 2, 1.008391, 1.25, 15.02797, 10
28.31, 143, 2, 1.008391, 1.25, 15.02797, 10
28.32, 144, 2, 1.009028, 1.25, 15.01389, 10
28.33, 144, 2, 1.009028, 1.25, 15.01389, 10
28.34, 144, 2, 1.009028, 1.25, 15.01389, 10
28.35, 144, 2, 1.009028, 1.25, 15.01389, 10
28.36, 144, 2, 1.009028, 1.25, 15.01389, 10
28.37, 144, 2, 1.009028, 1.25, 15.01389, 10
28.38, 144, 2, 1.009028, 1.25, 15.01389, 10
28.39, 144, 2, 1.009028, 1.25, 15.01389, 10
28.40, 144, 2, 1.009028, 1.25, 15.01389, 10
28.41, 144, 2, 1.009028, 1.25, 15.01389, 10
28.42, 145, 2, 1.009655, 1.25, 15.02759, 10
28.43, 145, 2, 1.009655, 1.25, 15.02759, 10
28.44, 145, 2, 1.009655, 1.25, 15.02759, 10
28.45, 145, 2, 1.009655, 1.25, 15.02759, 10
28.46, 145, 2, 1.009655, 1.25, 15.02759, 10
28.47, 145, 2, 1.009655, 1.25, 15.02759, 10
28.48, 145, 2, 1.009655, 1.25, 15.02759, 10
28.49, 145, 2, 1.009655, 1.25, 15.02759, 10
28.50, 145, 2, 1.009655, 1.25, 15.02759, 10
28.51, 145, 2, 1.009655, 1.25, 15.02759, 10
28.52, 145, 2, 1.009655, 1.25, 15.02759, 10
28.53, 145, 2, 1.009655, 1.25, 15.02759, 10
28.54, 145, 2, 1.009655, 1.25, 15.02759, 10
28.55, 146, 2, 1.009589, 1.25, 15.05479, 10
28.56, 146, 2, 1.009589, 1.25, 15.05479, 10
28.57, 146, 2, 1.009589, 1.25, 15.05479, 10
28.58, 146, 2, 1.009589, 1.25, 15.05479, 10
28.59, 146, 2, 1.009589, 1.25, 15.05479, 10
28.60, 146, 2, 1.009589, 1.25, 15.05479, 10
28.61, 146, 2, 1.009589, 1.25, 15.05479, 10
28.62, 146, 2, 1.009589, 1.25, 15.05479, 10
28.63, 146, 2, 1.009589, 1.25, 15.05479, 10
28.64, 146, 2, 1.009589, 1.25, 15.05479, 10
28.65, 146, 2, 1.009589, 1.25, 15.05479, 10
28.66, 146, 2, 1.009589, 1.25, 15.05479, 10
28.67, 146, 2, 1.009589, 1.25, 15.05479, 10
28.68, 146, 2, 1.009589, 1.25, 15.05479, 10
28.69, 146, 2, 1.009589, 1.25, 15.05479, 10
28.70, 146, 2, 1.009589, 1.25, 15.05479, 10
28.71, 146, 2, 1.009589, 1.25, 15.05479, 10
28.72, 145, 2, 1.009655, 1.25, 15.05517, 10
28.73, 145, 2, 1.009655, 1.25, 15.05517, 10
28.74, 145, 2, 1.009655, 1.25, 15.05517, 10
28.75, 145, 2, 1.009655, 1.25, 15.05517, 10
28.76, 145, 2, 1.009655, 1.25, 15.05517, 10
28.77, 145, 2, 1.009655, 1.25, 15.05517, 10
28.78, 145, 2, 1.009655, 1.25, 15.05517, 10
28.79, 145, 2, 1.009655, 1.25, 15.05517, 10
28.80, 145, 2, 1.009655, 1.25, 15.05517, 10
28.81, 145, 2, 1.009655, 1.25, 15.05517, 10
28.82, 145, 2, 1.009655, 1.25, 15.05517, 10
28.83, 145, 2, 1.009655, 1.25, 15.05517, 10
28.84, 145, 2, 1.009655, 1.25, 15.05517, 10
28.85, 145, 2, 1.009655, 1.25, 15.05517, 10
28.86, 145, 2, 1.009655, 1.25, 15.05517, 10
28.87, 145, 2, 1.009655, 1.25, 15.05517, 10
28.88, 145, 2, 1.009655, 1.25, 15.05517, 10
28.89, 145, 2, 1.009655, 1.25, 15.05517, 10
28.90, 145, 2, 1.009655, 1.25, 15.05517, 10
28.91, 145, 2, 1.009655, 1.25, 15.05517, 10
28.92, 145, 2, 1.009655, 1.25, 15.05517, 10
28.93, 145, 2, 1.009655, 1.25, 15.05517, 10
28.94, 145, 2, 1.009655, 1.25, 15.05517, 10
28.95, 145, 2, 1.009655, 1.25, 15.05517, 10
28.96, 145, 2, 1.009655, 1.25, 15.05517, 10
28.97, 145, 2, 1.009655, 1.25, 15.05517, 10
28.98, 145, 2, 1.009655, 1.25, 15.05517, 10
28.99, 145, 2, 1.009655, 1.25, 15.05517, 10
29.00, 145, 2, 1.009655, 1.25, 15.05517, 10
29.01, 145, 2, 1.009655, 1.25, 15.05517, 10
29.02, 145, 2, 1.009655, 1.25, 15.05517, 10
29.03, 145, 2, 1.009655, 1.25, 15.05517, 10
29.04, 145, 2, 1.009655, 1.25, 15.05517, 10
29.05, 145, 2, 1.009655, 1.25, 15.05517, 10
29.06, 145, 2, 1.009655, 1.25, 15.05517, 10
29.07, 145, 2, 1.009655, 1.25, 15.05517, 10
29.08, 145, 2, 1.009655, 1.25, 15.05517, 10
29.09, 145, 2, 1.009655, 1.25, 15.05517, 10
29.10, 145, 2, 1.009655, 1.25, 15.05517, 10
29.11, 145, 2, 1.009655, 1.25, 15.05517, 10
29.12, 145, 2, 1.009655, 1.25, 15.05517, 10
29.13, 145, 2, 1.009655, 1.25, 15.05517, 10
29.14, 145, 2, 1.009655, 1.25, 15.05517, 10
29.15, 145, 2, 1.009655, 1.25, 15.05517, 10
29.16, 145, 2, 1.009655, 1.25, 15.05517, 10
29.17, 145, 2, 1.009655, 1.25, 15.05517, 10
29.18, 145, 2, 1.009655, 1.25, 15.05517, 10
29.19, 145, 2, 1.009655, 1.25, 15.05517, 10
29.20, 145, 2, 1.009655, 1.25, 15.05517, 10
29.21, 145, 2, 1.009655, 1.25, 15.05517, 10
29.22, 145, 2, 1.009655, 1.25, 15.05517, 10
29.23, 145, 2, 1.009655, 1.25, 15.05517, 10
29.24, 145, 2, 1.009655, 1.25, 15.05517, 10
29.25, 145, 2, 1.009655, 1.25, 15.05517, 10
29.26, 145, 2, 1.009655, 1.25, 15.05517, 10
29.27, 145, 2, 1.009655, 1.25, 15.05517, 10
29.28, 145, 2, 1.009655, 1.25, 15.05517, 10
29.29, 145, 2, 1.009655, 1.25, 15.05517, 10
29.30, 145, 2, 1.009655, 1.25, 15.05517, 10
29.31, 145, 2, 1.009655, 1.25, 15.05517, 10
29.32, 145, 2, 1.009655, 1.25, 15.05517, 10
29.33, 145, 2, 1.009655, 1.25, 15.05517, 10
29.34, 145, 2, 1.009655, 1.25, 15.05517, 10
29.35, 145, 2, 1.009655, 1.25, 15.05517, 10
29.36, 145, 2, 1.009655, 1.25, 15.05517, 10
29.37, 145, 2, 1.009655, 1.25, 15.05517, 10
29.38, 145, 2, 1.009655, 1.25, 15.05517, 10
29.39, 145, 2, 1.009655, 1.25, 15.05517, 10
29.40, 145, 2, 1.009655, 1.25, 15.05517, 10
29.41, 145, 2, 1.009655, 1.25, 15.05517, 10
29.42, 145, 2, 1.009655, 1.25, 15.05517, 10
29.43, 145, 2, 1.009655, 1.25, 15.05517, 10
29.44, 145, 2, 1.009655, 1.25, 15.05517, 10
29.45, 145, 2, 1.009655, 1.25, 15.05517, 10
29.46, 145, 2, 1.009655, 1.25, 15.05517, 10
29.47, 145, 2, 1.009655, 1.25, 15.05517, 10
29.48, 145, 2, 1.009655, 1.25, 15.05517, 10
29.49, 145, 2, 1.009655, 1.25, 15.05517, 10
29.50, 145, 2, 1.009655, 1.25, 15.05517, 10
29.51, 145, 2, 1.009655, 1.25, 15.05517, 10
29.52, 145, 2, 1.009655, 1.25, 15.05517, 10
29.53, 145, 2, 1.009655, 1.25, 15.05517, 10
29.54, 145, 2, 1.009655, 1.25, 15.05517, 10
29.55, 145, 2, 1.009655, 1.25, 15.05517, 10
29.56, 145, 2, 1.009655, 1.25, 15.05517, 10
29.57, 145, 2, 1.009655, 1.25, 15.05517, 10
29.58, 145, 2, 1.009655, 1.25, 15.05517, 10
29.59, 145, 2, 1.009655, 1.25, 15.05517, 10
29.60, 145, 2, 1.009655, 1.25, 15.05517, 10
29.61, 145, 2, 1.009655, 1.25, 15.05517, 10
29.62, 145, 2, 1.009655, 1.25, 15.05517, 10
29.63, 145, 2, 1.009655, 1.25, 15.05517, 10
29.64, 145, 2, 1.009655, 1.25, 15.05517, 10
29.65, 145, 2, 1.009655, 1.25, 15.05517, 10
29.66, 145, 2, 1.009655, 1.25, 15.05517, 10
29.67, 145, 2, 1.009655, 1.25, 15.05517, 10
29.68, 145, 2, 1.009655, 1.25, 15.05517, 10
29.69, 145, 2, 1.009655, 1.25, 15.05517, 10
29.70, 145, 2, 1.009655, 1.25, 15.05517, 10
29.71, 145, 2, 1.009655, 1.25, 15.05517, 10
29.72, 145, 2, 1.009655, 1.25, 15.05517, 10
29.73, 145, 2, 1.009655, 1.25, 15.05517, 10
29.74, 145, 2, 1.009655, 1.25, 15.05517, 10
29.75, 145, 2, 1.009655, 1.25, 15.05517, 10
29.76, 145, 2, 1.009655, 1.25, 15.05517, 10
29.77, 145, 2, 1.009655, 1.25, 15.05517, 10
29.78, 145, 2, 1.009655, 1.25, 15.05517, 10
29.79, 145, 2, 1.009655, 1.25, 15.05517, 10
29.80, 145, 2, 1.009655, 1.25, 15.05517, 10
29.81, 145, 2, 1.009655, 1.25, 15.05517, 10
29.82, 145, 2, 1.009655, 1.25, 15.05517, 10
29.83, 145, 2, 1.009655, 1.25, 15.05517, 10
29.84, 145, 2, 1.009655, 1.25, 15.05517, 10
29.85, 145, 2, 1.009655, 1.25, 15.05517, 10
29.86, 145, 2, 1.009655, 1.25, 15.05517, 10
29.87, 145, 2, 1.009655, 1.25, 15.05517, 10
29.88, 145, 2, 1.009655, 1.25, 15.05517, 10
29.89, 145, 2, 1.009655, 1.25, 15.05517, 10
29.90, 145, 2, 1.009655, 1.25, 15.05517, 10
29.91, 145, 2, 1.009655, 1.25, 15.05517, 10
29.92, 145, 2, 1.009655, 1.25, 15.05517, 10
29.93, 145, 2, 1.009655, 1.25, 15.05517, 10
29.94, 145, 2, 1.009655, 1.25, 15.05517, 10
29.95, 145, 2, 1.009655, 1.25, 15.05517, 10
29.96, 145, 2, 1.009655, 1.25, 15.05517, 10
29.97, 145, 2, 1.009655, 1.25, 15.05517, 10
29.98, 145, 2, 1.009655, 1.25, 15.05517, 10
29.99, 144, 2, 1.009722, 1.25, 15.05556, 10
30.00, 144, 2, 1.009722, 1.25, 15.05556, 10
30.01, 144, 2, 1.009722, 1.25, 15.05556, 10
30.02, 144, 2, 1.009722, 1.25, 15.05556, 10
30.03, 144, 2, 1.009722, 1.25, 15.05556, 10
30.04, 144, 2, 1.009722, 1.25, 15.05556, 10
30.05, 144, 2, 1.009722, 1.25, 15.05556, 10
30.06, 144, 2, 1.009722, 1.25, 15.05556, 10
30.07, 144, 2, 1.009722, 1.25, 15.05556, 10
30.08, 144, 2, 1.009722, 1.25, 15.05556, 10
30.09, 144, 2, 1.009722, 1.25, 15.05556, 10
30.10, 144, 2, 1.009722, 1.25, 15.05556, 10
30.11, 144, 2, 1.009722, 1.25, 15.05556, 10
30.12, 144, 2, 1.009722, 1.25, 15.05556, 10
30.13, 144, 2, 1.009722, 1.25, 15.05556, 10
30.14, 144, 2, 1.009722, 1.25, 15.05556, 10
30.15, 144, 2, 1.009722, 1.25, 15.05556, 10
30.16, 144, 2, 1.009722, 1.25, 15.05556, 10
30.17, 144, 2, 1.009722, 1.25, 15.05556, 10
30.18, 144, 2, 1.009722, 1.25, 15.05556, 10
30.19, 144, 2, 1.009722, 1.25, 15.05556, 10
30.20, 144, 2, 1.009722, 1.25, 15.05556, 10
30.21, 144, 2, 1.009722, 1.25, 15.05556, 10
30.22, 144, 2, 1.009722, 1.25, 15.05556, 10
30.23, 144, 2, 1.009722, 1.25, 15.05556, 10
30.24, 144, 2, 1.009722, 1.25, 15.05556, 10
30.25, 144, 2, 1.009722, 1.25, 15.05556, 10
30.26, 144, 2, 1.009722, 1.25, 15.05556, 10
30.27, 144, 2, 1.009722, 1.25, 15.05556, 10
30.28, 144, 2, 1.009722, 1.25, 15.05556, 10
30.29, 144, 2, 1.009722, 1.25, 15.05556, 10
30.30, 144, 2, 1.009722, 1.25, 15.05556, 10
30.31, 144, 2, 1.009722, 1.25, 15.05556, 10
30.32, 143, 2, 1.00979, 1.25, 15.05594, 10
30.33, 143, 2, 1.00979, 1.25, 15.05594, 10
30.34, 143, 2, 1.00979, 1.25, 15.05594, 10
30.35, 143, 2, 1.00979, 1.25, 15.05594, 10
30.36, 143, 2, 1.00979, 1.25, 15.05594, 10
30.37, 143, 2, 1.00979, 1.25, 15.05594, 10
30.38, 143, 2, 1.00979, 1.25, 15.05594, 10
30.39, 143, 2, 1.00979, 1.25, 15.05594, 10
30.40, 143, 2, 1.00979, 1.25, 15.05594, 10
30.41, 143, 2, 1.00979, 1.25, 15.05594, 10
30.42, 143, 2, 1.00979, 1.25, 15.05594, 10
30.43, 143, 2, 1.00979, 1.25, 15.05594, 10
30.44, 143, 2, 1.00979, 1.25, 15.05594, 10
30.45, 143, 2, 1.00979, 1.25, 15.05594, 10
30.46, 143, 2, 1.00979, 1.25, 15.05594, 10
30.47, 143, 2, 1.00979, 1.25, 15.05594, 10
30.48, 143, 2, 1.00979, 1.25, 15.05594, 10
30.49, 143, 2, 1.00979, 1.25, 15.05594, 10
30.50, 143, 2, 1.00979, 1.25, 15.05594, 10
30.51, 143, 2, 1.00979, 1.25, 15.05594, 10
30.52, 143, 2, 1.00979, 1.25, 15.05594, 10
30.53, 143, 2, 1.00979, 1.25, 15.05594, 10
30.54, 143, 2, 1.00979, 1.25, 15.05594, 10
30.55, 143, 2, 1.00979, 1.25, 15.05594, 10
30.56, 143, 2, 1.00979, 1.25, 15.05594, 10
30.57, 143, 2, 1.00979, 1.25, 15.05594, 10
30.58, 143, 2, 1.00979, 1.25, 15.05594, 10
30.59, 143, 2, 1.00979, 1.25, 15.05594, 10
30.60, 143, 2, 1.00979, 1.25, 15.05594, 10
30.61, 143, 2, 1.00979, 1.25, 15.05594, 10
30.62, 143, 2, 1.00979, 1.25, 15.05594, 10
30.63, 143, 2, 1.00979, 1.25, 15.05594, 10
30.64, 143, 2, 1.00979, 1.25, 15.05594, 10
30.65, 143, 2, 1.00979, 1.25, 15.05594, 10
30.66, 143, 2, 1.00979, 1.25, 15.05594, 10
30.67, 143, 2, 1.00979, 1.25, 15.05594, 10
30.68, 143, 2, 1.00979, 1.25, 15.05594, 10
30.69, 143, 2, 1.00979, 1.25, 15.05594, 10
30.70, 143, 2, 1.00979, 1.25, 15.05594, 10
30.71, 143, 2, 1.00979, 1.25, 15.05594, 10
30.72, 143, 2, 1.00979, 1.25, 15.05594, 10
30.73, 143, 2, 1.00979, 1.25, 15.05594, 10
30.74, 143, 2, 1.00979, 1.25, 15.05594, 10
30.75, 143, 2, 1.00979, 1.25, 15.05594, 10
30.76, 143, 2, 1.00979, 1.25, 15.05594, 10
30.77, 143, 2, 1.00979, 1.25, 15.05594, 10
30.78, 143, 2, 1.00979, 1.25, 15.05594, 10
30.79, 143, 2, 1.00979, 1.25, 15.05594, 10
30.80, 143, 2, 1.00979, 1.25, 15.05594, 10
30.81, 143, 2, 1.00979, 1.25, 15.05594, 10
30.82, 143, 2, 1.00979, 1.25, 15.05594, 10
30.83, 143, 2, 1.00979, 1.25, 15.05594, 10
30.84, 143, 2, 1.00979, 1.25, 15.05594, 10
30.85, 143, 2, 1.00979, 1.25, 15.05594, 10
30.86, 143, 2, 1.00979, 1.25, 15.05594, 10
30.87, 143, 2, 1.00979, 1.25, 15.05594, 10
30.88, 143, 2, 1.00979, 1.25, 15.05594, 10
30.89, 143, 2, 1.00979, 1.25, 15.05594, 10
30.90, 143, 2, 1.00979, 1.25, 15.05594, 10
30.91, 143, 2, 1.00979, 1.25, 15.05594, 10
30.92, 143, 2, 1.00979, 1.25, 15.05594, 10
30.93, 143, 2, 1.00979, 1.25, 15.05594, 10
30.94, 143, 2, 1.00979, 1.25, 15.05594, 10
30.95, 143, 2, 1.00979, 1.25, 15.05594, 10
30.96, 143, 2, 1.00979, 1.25, 15.05594, 10
30.97, 143, 2, 1.00979, 1.25, 15.05594, 10
30.98, 143, 2, 1.00979, 1.25, 15.05594, 10
30.99, 143, 2, 1.00979, 1.25, 15.05594, 10
31.00, 143, 2, 1.00979, 1.25, 15.05594, 10
31.01, 143, 2, 1.00979, 1.25, 15.05594, 10
31.02, 143, 2, 1.00979, 1.25, 15.05594, 10
31.03, 143, 2, 1.00979, 1.25, 15.05594, 10
31.04, 143, 2, 1.00979, 1.25, 15.05594, 10
31.05, 143, 2, 1.00979, 1.25, 15.05594, 10
31.06, 143, 2, 1.00979, 1.25, 15.05594, 10
31.07, 143, 2, 1.00979, 1.25, 15.05594, 10
31.08, 143, 2, 1.00979, 1.25, 15.05594, 10
31.09, 143, 2, 1.00979, 1.25, 15.05594, 10
31.10, 143, 2, 1.00979, 1.25, 15.05594, 10
31.11, 143, 2, 1.00979, 1.25, 15.05594, 10
31.12, 143, 2, 1.00979, 1.25, 15.05594, 10
31.13, 143, 2, 1.00979, 1.25, 15.05594, 10
31.14, 143, 2, 1.00979, 1.25, 15.05594, 10
31.15, 143, 2, 1.00979, 1.25, 15.05594, 10
31.16, 143, 2, 1.00979, 1.25, 15.05594, 10
31.17, 143, 2, 1.00979, 1.25, 15.05594, 10
31.18, 143, 2, 1.00979, 1.25, 15.05594, 10
31.19, 143, 2, 1.00979, 1.25, 15.05594, 10
31.20, 143, 2, 1.00979, 1.25, 15.05594, 10
31.21, 143, 2, 1.00979, 1.25, 15.05594, 10
31.22, 143, 2, 1.00979, 1.25, 15.05594, 10
31.23, 143, 2, 1.00979, 1.25, 15.05594, 10
31.24, 143, 2, 1.00979, 1.25, 15.05594, 10
31.25, 143, 2, 1.00979, 1.25, 15.05594, 10
31.26, 143, 2, 1.00979, 1.25, 15.05594, 10
31.27, 143, 2, 1.00979, 1.25, 15.05594, 10
31.28, 143, 2, 1.00979, 1.25, 15.05594, 10
31.29, 143, 2, 1.00979, 1.25, 15.05594, 10
31.30, 143, 2, 1.00979, 1.25, 15.05594, 10
31.31, 143, 2, 1.00979, 1.25, 15.05594, 10
31.32, 143, 2, 1.00979, 1.25, 15.05594, 10
31.33, 143, 2, 1.00979, 1.25, 15.05594, 10
31.34, 143, 2, 1.00979, 1.25, 15.05594, 10
31.35, 143, 2, 1.00979, 1.25, 15.05594, 10
31.36, 143, 2, 1.00979, 1.25, 15.05594, 10
31.37, 143, 2, 1.00979, 1.25, 15.05594, 10
31.38, 143, 2, 1.00979, 1.25, 15.05594, 10
31.39, 143, 2, 1.00979, 1.25, 15.05594, 10
31.40, 143, 2, 1.00979, 1.25, 15.05594, 10
31.41, 143, 2, 1.00979, 1.25, 15.05594, 10
31.42, 143, 2, 1.00979, 1.25, 15.05594, 10
31.43, 143, 2, 1.00979, 1.25, 15.05594, 10
31.44, 143, 2, 1.00979, 1.25, 15.05594, 10
31.45, 143, 2, 1.00979, 1.25, 15.05594, 10
31.46, 143, 2, 1.00979, 1.25, 15.05594, 10
31.47, 143, 2, 1.00979, 1.25, 15.05594, 10
31.48, 143, 2, 1.00979, 1.25, 15.05594, 10
31.49, 143, 2, 1.00979, 1.25, 15.05594, 10
31.50, 143, 2, 1.00979, 1.25, 15.05594, 10
31.51, 143, 2, 1.00979, 1.25, 15.05594, 10
31.52, 143, 2, 1.00979, 1.25, 15.05594, 10
31.53, 143, 2, 1.00979, 1.25, 15.05594, 10
31.54, 143, 2, 1.00979, 1.25, 15.05594, 10
31.55, 143, 2, 1.00979, 1.25, 15.05594, 10
31.56, 143, 2, 1.00979, 1.25, 15.05594, 10
31.57, 143, 2, 1.00979, 1.25, 15.05594, 10
31.58, 143, 2, 1.00979, 1.25, 15.05594, 10
