time, nf, ns, fs, ss, fa, sa
76.79, 54, 12, 1.092592, 1.241667, 20.59259, 19.41667
76.80, 54, 12, 1.092592, 1.241667, 20.59259, 19.41667
76.81, 54, 12, 1.092592, 1.241667, 20.59259, 19.41667
76.82, 54, 12, 1.092592, 1.241667, 20.59259, 19.41667
76.83, 54, 12, 1.092592, 1.241667, 20.59259, 19.41667
76.84, 54, 12, 1.092592, 1.241667, 20.59259, 19.41667
76.85, 54, 12, 1.092592, 1.241667, 20.59259, 19.41667
76.86, 54, 12, 1.092592, 1.241667, 20.59259, 19.41667
76.87, 54, 12, 1.092592, 1.241667, 20.59259, 19.41667
76.88, 54, 12, 1.092592, 1.241667, 20.59259, 19.41667
76.89, 54, 12, 1.092592, 1.241667, 20.59259, 19.41667
76.90, 54, 12, 1.092592, 1.241667, 20.59259, 19.41667
76.91, 53, 12, 1.094339, 1.241667, 20.60377, 19.41667
76.92, 53, 12, 1.094339, 1.241667, 20.60377, 19.41667
76.93, 54, 12, 1.096296, 1.241667, 20.59259, 19.41667
76.94, 54, 12, 1.096296, 1.241667, 20.59259, 19.41667
76.95, 54, 12, 1.096296, 1.241667, 20.59259, 19.41667
76.96, 54, 12, 1.096296, 1.241667, 20.59259, 19.41667
76.97, 54, 12, 1.096296, 1.241667, 20.59259, 19.41667
76.98, 55, 12, 1.092727, 1.241667, 20.61818, 19.41667
76.99, 55, 12, 1.092727, 1.241667, 20.61818, 19.41667
77.00, 55, 12, 1.092727, 1.241667, 20.61818, 19.41667
77.01, 55, 12, 1.092727, 1.241667, 20.61818, 19.41667
77.02, 55, 12, 1.092727, 1.241667, 20.61818, 19.41667
77.03, 55, 12, 1.092727, 1.241667, 20.61818, 19.41667
77.04, 55, 12, 1.092727, 1.241667, 20.61818, 19.41667
77.05, 55, 12, 1.092727, 1.241667, 20.61818, 19.41667
77.06, 55, 12, 1.092727, 1.241667, 20.61818, 19.41667
77.07, 55, 12, 1.092727, 1.241667, 20.61818, 19.41667
77.08, 55, 12, 1.092727, 1.241667, 20.61818, 19.41667
77.09, 55, 12, 1.092727, 1.241667, 20.61818, 19.41667
77.10, 55, 12, 1.092727, 1.241667, 20.61818, 19.41667
77.11, 55, 12, 1.092727, 1.241667, 20.61818, 19.41667
77.12, 56, 12, 1.094643, 1.241667, 20.60714, 19.41667
77.13, 56, 12, 1.094643, 1.241667, 20.60714, 19.41667
77.14, 56, 12, 1.094643, 1.241667, 20.60714, 19.41667
77.15, 56, 12, 1.094643, 1.241667, 20.60714, 19.41667
77.16, 56, 12, 1.094643, 1.241667, 20.60714, 19.41667
77.17, 55, 12, 1.094545, 1.241667, 20.58182, 19.41667
77.18, 55, 12, 1.094545, 1.241667, 20.58182, 19.41667
77.19, 55, 12, 1.094545, 1.241667, 20.58182, 19.41667
77.20, 55, 12, 1.094545, 1.241667, 20.58182, 19.41667
77.21, 55, 12, 1.094545, 1.241667, 20.58182, 19.41667
77.22, 55, 12, 1.094545, 1.241667, 20.58182, 19.41667
77.23, 55, 12, 1.094545, 1.241667, 20.58182, 19.41667
77.24, 54, 13, 1.096296, 1.25, 20.59259, 19.38461
77.25, 54, 13, 1.096296, 1.25, 20.59259, 19.38461
77.26, 54, 13, 1.096296, 1.25, 20.59259, 19.38461
77.27, 54, 13, 1.096296, 1.25, 20.59259, 19.38461
77.28, 54, 13, 1.096296, 1.25, 20.59259, 19.38461
77.29, 55, 13, 1.094545, 1.25, 20.50909, 19.38461
77.30, 55, 13, 1.094545, 1.25, 20.50909, 19.38461
77.31, 55, 13, 1.094545, 1.25, 20.50909, 19.38461
77.32, 55, 13, 1.094545, 1.25, 20.50909, 19.38461
77.33, 55, 13, 1.094545, 1.25, 20.50909, 19.38461
77.34, 55, 13, 1.094545, 1.25, 20.50909, 19.38461
77.35, 55, 13, 1.094545, 1.25, 20.50909, 19.38461
77.36, 55, 13, 1.094545, 1.25, 20.50909, 19.38461
77.37, 55, 13, 1.094545, 1.25, 20.50909, 19.38461
77.38, 55, 13, 1.094545, 1.25, 20.50909, 19.38461
77.39, 55, 13, 1.094545, 1.25, 20.50909, 19.38461
77.40, 55, 13, 1.094545, 1.25, 20.50909, 19.38461
77.41, 55, 13, 1.094545, 1.25, 20.50909, 19.38461
77.42, 55, 13, 1.094545, 1.25, 20.50909, 19.38461
77.43, 55, 13, 1.094545, 1.25, 20.50909, 19.38461
77.44, 54, 13, 1.094444, 1.25, 20.48148, 19.38461
77.45, 54, 13, 1.094444, 1.25, 20.48148, 19.38461
77.46, 54, 13, 1.094444, 1.25, 20.48148, 19.38461
77.47, 54, 13, 1.094444, 1.25, 20.48148, 19.38461
77.48, 54, 13, 1.094444, 1.25, 20.48148, 19.38461
77.49, 54, 13, 1.094444, 1.25, 20.48148, 19.38461
77.50, 54, 13, 1.094444, 1.25, 20.48148, 19.38461
77.51, 54, 13, 1.094444, 1.25, 20.48148, 19.38461
77.52, 54, 13, 1.094444, 1.25, 20.48148, 19.38461
77.53, 54, 13, 1.094444, 1.25, 20.48148, 19.38461
77.54, 54, 13, 1.094444, 1.25, 20.48148, 19.38461
77.55, 54, 13, 1.094444, 1.25, 20.48148, 19.38461
77.56, 54, 13, 1.094444, 1.25, 20.48148, 19.38461
77.57, 54, 13, 1.094444, 1.25, 20.48148, 19.38461
77.58, 54, 13, 1.094444, 1.25, 20.48148, 19.38461
77.59, 54, 13, 1.094444, 1.25, 20.48148, 19.38461
77.60, 54, 13, 1.094444, 1.25, 20.48148, 19.38461
77.61, 54, 13, 1.094444, 1.25, 20.48148, 19.38461
77.62, 53, 13, 1.09434, 1.25, 20.5283, 19.38461
77.63, 53, 13, 1.09434, 1.25, 20.5283, 19.38461
77.64, 53, 13, 1.09434, 1.25, 20.5283, 19.38461
77.65, 53, 13, 1.09434, 1.25, 20.5283, 19.38461
77.66, 53, 13, 1.09434, 1.25, 20.5283, 19.38461
77.67, 53, 13, 1.09434, 1.25, 20.5283, 19.38461
77.68, 53, 13, 1.09434, 1.25, 20.5283, 19.38461
77.69, 53, 13, 1.09434, 1.25, 20.5283, 19.38461
77.70, 53, 13, 1.09434, 1.25, 20.5283, 19.38461
77.71, 53, 13, 1.09434, 1.25, 20.5283, 19.38461
77.72, 53, 13, 1.09434, 1.25, 20.5283, 19.38461
77.73, 53, 13, 1.09434, 1.25, 20.5283, 19.38461
77.74, 53, 13, 1.09434, 1.25, 20.5283, 19.38461
77.75, 53, 13, 1.09434, 1.25, 20.5283, 19.38461
77.76, 53, 13, 1.09434, 1.25, 20.5283, 19.38461
77.77, 53, 13, 1.09434, 1.25, 20.5283, 19.38461
77.78, 53, 13, 1.09434, 1.25, 20.5283, 19.38461
77.79, 53, 13, 1.09434, 1.25, 20.5283, 19.38461
77.80, 53, 13, 1.09434, 1.25, 20.5283, 19.38461
77.81, 53, 13, 1.09434, 1.25, 20.5283, 19.38461
77.82, 53, 13, 1.09434, 1.25, 20.5283, 19.38461
77.83, 53, 13, 1.09434, 1.25, 20.5283, 19.38461
77.84, 53, 13, 1.09434, 1.25, 20.5283, 19.38461
77.85, 53, 13, 1.09434, 1.25, 20.5283, 19.38461
77.86, 53, 13, 1.09434, 1.25, 20.5283, 19.38461
77.87, 52, 13, 1.098077, 1.25, 20.5, 19.38461
77.88, 52, 13, 1.098077, 1.25, 20.5, 19.38461
77.89, 51, 13, 1.098039, 1.25, 20.54902, 19.38461
77.90, 51, 13, 1.098039, 1.25, 20.54902, 19.38461
77.91, 51, 13, 1.098039, 1.25, 20.54902, 19.38461
77.92, 51, 13, 1.098039, 1.25, 20.54902, 19.38461
77.93, 51, 13, 1.098039, 1.25, 20.54902, 19.38461
77.94, 51, 13, 1.098039, 1.25, 20.54902, 19.38461
77.95, 51, 13, 1.098039, 1.25, 20.54902, 19.38461
77.96, 51, 13, 1.098039, 1.25, 20.54902, 19.38461
77.97, 51, 13, 1.098039, 1.25, 20.54902, 19.38461
77.98, 51, 13, 1.098039, 1.25, 20.54902, 19.38461
77.99, 51, 13, 1.098039, 1.25, 20.54902, 19.38461
78.00, 51, 13, 1.098039, 1.25, 20.54902, 19.38461
78.01, 51, 13, 1.098039, 1.25, 20.54902, 19.38461
78.02, 51, 13, 1.098039, 1.25, 20.54902, 19.38461
78.03, 51, 13, 1.098039, 1.25, 20.54902, 19.38461
78.04, 51, 13, 1.098039, 1.25, 20.54902, 19.38461
78.05, 51, 13, 1.098039, 1.25, 20.54902, 19.38461
78.06, 51, 13, 1.098039, 1.25, 20.54902, 19.38461
78.07, 51, 13, 1.098039, 1.25, 20.54902, 19.38461
78.08, 51, 13, 1.098039, 1.25, 20.54902, 19.38461
78.09, 51, 13, 1.098039, 1.25, 20.54902, 19.38461
78.10, 51, 13, 1.098039, 1.25, 20.54902, 19.38461
78.11, 51, 13, 1.098039, 1.25, 20.54902, 19.38461
78.12, 51, 13, 1.098039, 1.25, 20.54902, 19.38461
78.13, 51, 13, 1.098039, 1.25, 20.54902, 19.38461
78.14, 51, 13, 1.098039, 1.25, 20.54902, 19.38461
78.15, 51, 13, 1.098039, 1.25, 20.54902, 19.38461
78.16, 51, 13, 1.098039, 1.25, 20.54902, 19.38461
78.17, 51, 13, 1.098039, 1.25, 20.54902, 19.38461
78.18, 51, 13, 1.098039, 1.25, 20.54902, 19.38461
78.19, 51, 13, 1.098039, 1.25, 20.54902, 19.38461
78.20, 51, 13, 1.098039, 1.25, 20.54902, 19.38461
78.21, 51, 13, 1.096079, 1.25, 20.58824, 19.38461
78.22, 51, 13, 1.096079, 1.25, 20.58824, 19.38461
78.23, 51, 13, 1.096079, 1.25, 20.58824, 19.38461
78.24, 51, 13, 1.096079, 1.25, 20.58824, 19.38461
78.25, 51, 13, 1.096079, 1.25, 20.58824, 19.38461
78.26, 51, 13, 1.096079, 1.25, 20.58824, 19.38461
78.27, 50, 13, 1.096, 1.25, 20.56, 19.38461
78.28, 50, 13, 1.096, 1.25, 20.56, 19.38461
78.29, 50, 13, 1.096, 1.25, 20.56, 19.38461
78.30, 50, 13, 1.096, 1.25, 20.56, 19.38461
78.31, 51, 13, 1.098039, 1.25, 20.54902, 19.38461
78.32, 51, 13, 1.098039, 1.25, 20.54902, 19.38461
78.33, 51, 13, 1.098039, 1.25, 20.54902, 19.38461
78.34, 51, 13, 1.098039, 1.25, 20.54902, 19.38461
78.35, 51, 13, 1.098039, 1.25, 20.54902, 19.38461
78.36, 51, 13, 1.098039, 1.25, 20.54902, 19.38461
78.37, 52, 13, 1.096154, 1.25, 20.53846, 19.38461
78.38, 52, 13, 1.096154, 1.25, 20.53846, 19.38461
78.39, 52, 13, 1.096154, 1.25, 20.53846, 19.38461
78.40, 52, 13, 1.096154, 1.25, 20.53846, 19.38461
78.41, 52, 13, 1.096154, 1.25, 20.53846, 19.38461
78.42, 52, 13, 1.096154, 1.25, 20.53846, 19.38461
78.43, 52, 13, 1.096154, 1.25, 20.53846, 19.38461
78.44, 51, 13, 1.096079, 1.25, 20.5098, 19.38461
78.45, 51, 13, 1.096079, 1.25, 20.5098, 19.38461
78.46, 51, 13, 1.096079, 1.25, 20.5098, 19.38461
78.47, 51, 13, 1.096079, 1.25, 20.5098, 19.38461
78.48, 51, 13, 1.096079, 1.25, 20.5098, 19.38461
78.49, 51, 13, 1.096079, 1.25, 20.5098, 19.38461
78.50, 51, 13, 1.096079, 1.25, 20.5098, 19.38461
78.51, 51, 13, 1.096079, 1.25, 20.5098, 19.38461
78.52, 51, 13, 1.096079, 1.25, 20.5098, 19.38461
78.53, 51, 13, 1.096079, 1.25, 20.5098, 19.38461
78.54, 51, 13, 1.096079, 1.25, 20.5098, 19.38461
78.55, 51, 13, 1.096079, 1.25, 20.5098, 19.38461
78.56, 51, 13, 1.096079, 1.25, 20.5098, 19.38461
78.57, 51, 13, 1.096079, 1.25, 20.5098, 19.38461
78.58, 51, 13, 1.096079, 1.25, 20.5098, 19.38461
78.59, 51, 13, 1.096079, 1.25, 20.5098, 19.38461
78.60, 51, 13, 1.096079, 1.25, 20.5098, 19.38461
78.61, 51, 13, 1.096079, 1.25, 20.5098, 19.38461
78.62, 51, 13, 1.096079, 1.25, 20.5098, 19.38461
78.63, 51, 13, 1.096079, 1.25, 20.5098, 19.38461
78.64, 51, 13, 1.096079, 1.25, 20.5098, 19.38461
78.65, 51, 13, 1.096079, 1.25, 20.5098, 19.38461
78.66, 51, 13, 1.096079, 1.25, 20.5098, 19.38461
78.67, 51, 13, 1.096079, 1.25, 20.5098, 19.38461
78.68, 52, 13, 1.092308, 1.25, 20.46154, 19.38461
78.69, 53, 13, 1.092453, 1.25, 20.41509, 19.38461
78.70, 53, 13, 1.092453, 1.25, 20.41509, 19.38461
78.71, 54, 13, 1.090741, 1.25, 20.40741, 19.38461
78.72, 54, 13, 1.090741, 1.25, 20.40741, 19.38461
78.73, 54, 13, 1.090741, 1.25, 20.40741, 19.38461
78.74, 54, 13, 1.090741, 1.25, 20.40741, 19.38461
78.75, 55, 13, 1.087273, 1.25, 20.36364, 19.38461
78.76, 55, 13, 1.087273, 1.25, 20.36364, 19.38461
78.77, 55, 13, 1.087273, 1.25, 20.36364, 19.38461
78.78, 55, 13, 1.087273, 1.25, 20.36364, 19.38461
78.79, 55, 13, 1.087273, 1.25, 20.36364, 19.38461
78.80, 55, 13, 1.087273, 1.25, 20.36364, 19.38461
78.81, 55, 13, 1.087273, 1.25, 20.36364, 19.38461
78.82, 55, 13, 1.087273, 1.25, 20.36364, 19.38461
78.83, 56, 13, 1.085714, 1.25, 20.42857, 19.38461
78.84, 56, 13, 1.085714, 1.25, 20.42857, 19.38461
78.85, 56, 13, 1.085714, 1.25, 20.42857, 19.38461
78.86, 56, 13, 1.085714, 1.25, 20.42857, 19.38461
78.87, 56, 13, 1.085714, 1.25, 20.42857, 19.38461
78.88, 56, 13, 1.085714, 1.25, 20.42857, 19.38461
78.89, 56, 13, 1.085714, 1.25, 20.42857, 19.38461
78.90, 56, 13, 1.085714, 1.25, 20.42857, 19.38461
78.91, 56, 13, 1.085714, 1.25, 20.42857, 19.38461
78.92, 57, 13, 1.084211, 1.25, 20.35088, 19.38461
78.93, 56, 13, 1.085714, 1.25, 20.35714, 19.38461
78.94, 56, 13, 1.085714, 1.25, 20.35714, 19.38461
78.95, 56, 13, 1.085714, 1.25, 20.35714, 19.38461
78.96, 56, 13, 1.085714, 1.25, 20.35714, 19.38461
78.97, 56, 13, 1.085714, 1.25, 20.35714, 19.38461
78.98, 56, 13, 1.085714, 1.25, 20.35714, 19.38461
78.99, 56, 13, 1.085714, 1.25, 20.35714, 19.38461
79.00, 56, 13, 1.085714, 1.25, 20.35714, 19.38461
79.01, 56, 13, 1.085714, 1.25, 20.35714, 19.38461
79.02, 56, 13, 1.085714, 1.25, 20.35714, 19.38461
79.03, 56, 13, 1.085714, 1.25, 20.35714, 19.38461
79.04, 56, 13, 1.085714, 1.25, 20.35714, 19.38461
79.05, 56, 13, 1.085714, 1.25, 20.35714, 19.38461
79.06, 56, 13, 1.085714, 1.25, 20.35714, 19.38461
79.07, 56, 13, 1.085714, 1.25, 20.35714, 19.38461
79.08, 56, 13, 1.085714, 1.25, 20.35714, 19.38461
79.09, 56, 13, 1.085714, 1.25, 20.35714, 19.38461
79.10, 56, 13, 1.085714, 1.25, 20.35714, 19.38461
79.11, 56, 13, 1.085714, 1.25, 20.35714, 19.38461
79.12, 56, 13, 1.085714, 1.25, 20.35714, 19.38461
79.13, 56, 13, 1.085714, 1.25, 20.35714, 19.38461
79.14, 56, 13, 1.085714, 1.25, 20.35714, 19.38461
79.15, 56, 13, 1.085714, 1.25, 20.35714, 19.38461
79.16, 56, 13, 1.085714, 1.25, 20.35714, 19.38461
79.17, 56, 13, 1.085714, 1.25, 20.35714, 19.38461
79.18, 56, 13, 1.085714, 1.25, 20.35714, 19.38461
79.19, 56, 13, 1.085714, 1.25, 20.35714, 19.38461
79.20, 56, 13, 1.085714, 1.25, 20.35714, 19.38461
79.21, 56, 13, 1.085714, 1.25, 20.35714, 19.38461
79.22, 56, 13, 1.085714, 1.25, 20.35714, 19.38461
79.23, 56, 13, 1.085714, 1.25, 20.35714, 19.38461
79.24, 56, 13, 1.085714, 1.25, 20.35714, 19.38461
79.25, 56, 13, 1.085714, 1.25, 20.35714, 19.38461
79.26, 56, 13, 1.085714, 1.25, 20.35714, 19.38461
79.27, 56, 13, 1.085714, 1.25, 20.35714, 19.38461
79.28, 56, 13, 1.085714, 1.25, 20.35714, 19.38461
79.29, 56, 13, 1.085714, 1.25, 20.35714, 19.38461
79.30, 56, 13, 1.085714, 1.25, 20.35714, 19.38461
79.31, 55, 13, 1.083637, 1.25, 20.36364, 19.38461
79.32, 55, 13, 1.083637, 1.25, 20.36364, 19.38461
79.33, 55, 13, 1.083637, 1.25, 20.36364, 19.38461
79.34, 55, 13, 1.083637, 1.25, 20.36364, 19.38461
79.35, 55, 13, 1.083637, 1.25, 20.36364, 19.38461
79.36, 55, 13, 1.083637, 1.25, 20.36364, 19.38461
79.37, 54, 13, 1.085185, 1.25, 20.37037, 19.38461
79.38, 54, 13, 1.085185, 1.25, 20.37037, 19.38461
79.39, 54, 13, 1.085185, 1.25, 20.37037, 19.38461
79.40, 54, 13, 1.085185, 1.25, 20.37037, 19.38461
79.41, 54, 13, 1.085185, 1.25, 20.37037, 19.38461
79.42, 54, 13, 1.085185, 1.25, 20.37037, 19.38461
79.43, 54, 13, 1.085185, 1.25, 20.37037, 19.38461
79.44, 54, 13, 1.085185, 1.25, 20.37037, 19.38461
79.45, 54, 13, 1.085185, 1.25, 20.37037, 19.38461
79.46, 54, 13, 1.085185, 1.25, 20.37037, 19.38461
79.47, 55, 13, 1.081818, 1.25, 20.4, 19.38461
79.48, 55, 13, 1.081818, 1.25, 20.4, 19.38461
79.49, 55, 13, 1.081818, 1.25, 20.4, 19.38461
79.50, 55, 13, 1.081818, 1.25, 20.4, 19.38461
79.51, 55, 13, 1.081818, 1.25, 20.4, 19.38461
79.52, 55, 13, 1.081818, 1.25, 20.4, 19.38461
79.53, 55, 13, 1.081818, 1.25, 20.4, 19.38461
79.54, 55, 13, 1.081818, 1.25, 20.4, 19.38461
79.55, 55, 13, 1.081818, 1.25, 20.4, 19.38461
79.56, 56, 13, 1.078572, 1.25, 20.35714, 19.38461
79.57, 56, 13, 1.078572, 1.25, 20.35714, 19.38461
79.58, 56, 13, 1.078572, 1.25, 20.28572, 19.38461
79.59, 56, 13, 1.078572, 1.25, 20.28572, 19.38461
79.60, 56, 13, 1.078572, 1.25, 20.28572, 19.38461
79.61, 56, 13, 1.078572, 1.25, 20.28572, 19.38461
79.62, 56, 13, 1.078572, 1.25, 20.28572, 19.38461
79.63, 56, 13, 1.078572, 1.25, 20.28572, 19.38461
79.64, 56, 13, 1.078572, 1.25, 20.28572, 19.38461
79.65, 56, 13, 1.078572, 1.25, 20.28572, 19.38461
79.66, 56, 13, 1.078572, 1.25, 20.28572, 19.38461
79.67, 56, 13, 1.078572, 1.25, 20.28572, 19.38461
79.68, 56, 13, 1.078572, 1.25, 20.28572, 19.38461
79.69, 56, 13, 1.078572, 1.25, 20.28572, 19.38461
79.70, 56, 13, 1.078572, 1.25, 20.28572, 19.38461
79.71, 56, 13, 1.078572, 1.25, 20.28572, 19.38461
79.72, 56, 13, 1.078572, 1.25, 20.28572, 19.38461
79.73, 57, 13, 1.080702, 1.25, 20.35088, 19.38461
79.74, 57, 13, 1.080702, 1.25, 20.35088, 19.38461
79.75, 57, 13, 1.080702, 1.25, 20.35088, 19.38461
79.76, 57, 13, 1.080702, 1.25, 20.35088, 19.38461
79.77, 57, 13, 1.080702, 1.25, 20.35088, 19.38461
79.78, 57, 13, 1.080702, 1.25, 20.35088, 19.38461
79.79, 58, 13, 1.081035, 1.25, 20.44828, 19.38461
79.80, 58, 13, 1.081035, 1.25, 20.44828, 19.38461
79.81, 58, 13, 1.081035, 1.25, 20.44828, 19.38461
79.82, 58, 13, 1.081035, 1.25, 20.44828, 19.38461
79.83, 58, 13, 1.081035, 1.25, 20.44828, 19.38461
79.84, 58, 13, 1.081035, 1.25, 20.44828, 19.38461
79.85, 58, 13, 1.081035, 1.25, 20.44828, 19.38461
79.86, 58, 13, 1.081035, 1.25, 20.44828, 19.38461
79.87, 58, 13, 1.081035, 1.25, 20.44828, 19.38461
79.88, 58, 13, 1.081035, 1.25, 20.44828, 19.38461
79.89, 58, 13, 1.081035, 1.25, 20.44828, 19.38461
79.90, 58, 13, 1.081035, 1.25, 20.44828, 19.38461
79.91, 59, 13, 1.077966, 1.25, 20.40678, 19.38461
79.92, 59, 13, 1.077966, 1.25, 20.40678, 19.38461
79.93, 59, 13, 1.077966, 1.25, 20.40678, 19.38461
79.94, 59, 13, 1.077966, 1.25, 20.40678, 19.38461
79.95, 59, 13, 1.077966, 1.25, 20.40678, 19.38461
79.96, 60, 13, 1.075, 1.25, 20.43333, 19.38461
79.97, 60, 13, 1.075, 1.25, 20.43333, 19.38461
79.98, 59, 13, 1.074576, 1.25, 20.40678, 19.38461
79.99, 59, 13, 1.074576, 1.25, 20.40678, 19.38461
80.00, 58, 13, 1.077586, 1.25, 20.37931, 19.38461
80.01, 58, 13, 1.077586, 1.25, 20.37931, 19.38461
80.02, 58, 13, 1.077586, 1.25, 20.37931, 19.38461
80.03, 59, 13, 1.077966, 1.25, 20.47458, 19.38461
80.04, 59, 13, 1.077966, 1.25, 20.47458, 19.38461
80.05, 59, 13, 1.077966, 1.25, 20.47458, 19.38461
80.06, 59, 13, 1.077966, 1.25, 20.47458, 19.38461
80.07, 58, 13, 1.07931, 1.25, 20.41379, 19.38461
80.08, 58, 13, 1.07931, 1.25, 20.41379, 19.38461
80.09, 58, 13, 1.07931, 1.25, 20.41379, 19.38461
80.10, 58, 13, 1.07931, 1.25, 20.41379, 19.38461
80.11, 58, 13, 1.07931, 1.25, 20.41379, 19.38461
80.12, 58, 13, 1.07931, 1.25, 20.41379, 19.38461
80.13, 58, 13, 1.07931, 1.25, 20.41379, 19.38461
80.14, 58, 13, 1.07931, 1.25, 20.41379, 19.38461
80.15, 57, 13, 1.080702, 1.25, 20.42105, 19.38461
80.16, 57, 13, 1.080702, 1.25, 20.42105, 19.38461
80.17, 57, 13, 1.080702, 1.25, 20.42105, 19.38461
80.18, 57, 13, 1.080702, 1.25, 20.42105, 19.38461
80.19, 57, 13, 1.080702, 1.25, 20.42105, 19.38461
80.20, 57, 13, 1.080702, 1.25, 20.42105, 19.38461
80.21, 57, 13, 1.080702, 1.25, 20.42105, 19.38461
80.22, 57, 13, 1.080702, 1.25, 20.42105, 19.38461
80.23, 56, 13, 1.083929, 1.25, 20.39286, 19.38461
80.24, 56, 13, 1.083929, 1.25, 20.39286, 19.38461
80.25, 56, 13, 1.083929, 1.25, 20.39286, 19.38461
80.26, 56, 13, 1.083929, 1.25, 20.39286, 19.38461
80.27, 56, 13, 1.083929, 1.25, 20.39286, 19.38461
80.28, 56, 13, 1.083929, 1.25, 20.39286, 19.38461
80.29, 56, 13, 1.083929, 1.25, 20.39286, 19.38461
80.30, 56, 13, 1.083929, 1.25, 20.39286, 19.38461
80.31, 55, 13, 1.083637, 1.25, 20.36364, 19.38461
80.32, 55, 13, 1.083637, 1.25, 20.36364, 19.38461
80.33, 56, 13, 1.085714, 1.25, 20.35714, 19.38461
80.34, 56, 13, 1.085714, 1.25, 20.35714, 19.38461
80.35, 55, 14, 1.083637, 1.25, 20.36364, 19.42857
80.36, 55, 14, 1.083637, 1.25, 20.36364, 19.42857
80.37, 54, 14, 1.087037, 1.25, 20.33333, 19.42857
80.38, 54, 14, 1.087037, 1.25, 20.33333, 19.42857
80.39, 54, 14, 1.087037, 1.25, 20.33333, 19.42857
80.40, 54, 14, 1.087037, 1.25, 20.33333, 19.42857
80.41, 54, 14, 1.087037, 1.25, 20.33333, 19.42857
80.42, 54, 14, 1.087037, 1.25, 20.33333, 19.42857
80.43, 54, 14, 1.087037, 1.25, 20.33333, 19.42857
80.44, 54, 14, 1.087037, 1.25, 20.33333, 19.42857
80.45, 54, 14, 1.087037, 1.25, 20.33333, 19.42857
80.46, 54, 14, 1.087037, 1.25, 20.33333, 19.42857
80.47, 54, 14, 1.087037, 1.25, 20.33333, 19.42857
80.48, 54, 14, 1.087037, 1.25, 20.33333, 19.42857
80.49, 54, 14, 1.087037, 1.25, 20.33333, 19.42857
80.50, 54, 14, 1.087037, 1.25, 20.33333, 19.42857
80.51, 54, 14, 1.087037, 1.25, 20.33333, 19.42857
80.52, 54, 14, 1.087037, 1.25, 20.33333, 19.42857
80.53, 54, 14, 1.087037, 1.25, 20.33333, 19.42857
80.54, 54, 14, 1.090741, 1.25, 20.33333, 19.42857
80.55, 54, 14, 1.090741, 1.25, 20.33333, 19.42857
80.56, 54, 14, 1.090741, 1.25, 20.33333, 19.42857
80.57, 54, 14, 1.090741, 1.25, 20.33333, 19.42857
80.58, 54, 14, 1.090741, 1.25, 20.33333, 19.42857
80.59, 54, 14, 1.090741, 1.25, 20.33333, 19.42857
80.60, 54, 14, 1.090741, 1.25, 20.33333, 19.42857
80.61, 54, 14, 1.090741, 1.25, 20.33333, 19.42857
80.62, 54, 14, 1.090741, 1.25, 20.33333, 19.42857
80.63, 54, 14, 1.090741, 1.25, 20.33333, 19.42857
80.64, 53, 14, 1.092453, 1.25, 20.41509, 19.42857
80.65, 53, 14, 1.092453, 1.25, 20.41509, 19.42857
80.66, 53, 14, 1.092453, 1.25, 20.41509, 19.42857
80.67, 52, 15, 1.094231, 1.256667, 20.42308, 19.53333
80.68, 52, 15, 1.094231, 1.256667, 20.42308, 19.53333
80.69, 52, 15, 1.094231, 1.256667, 20.42308, 19.53333
80.70, 52, 15, 1.094231, 1.256667, 20.42308, 19.53333
80.71, 52, 15, 1.094231, 1.256667, 20.42308, 19.53333
80.72, 52, 15, 1.094231, 1.256667, 20.42308, 19.53333
80.73, 52, 15, 1.094231, 1.256667, 20.42308, 19.53333
80.74, 52, 15, 1.094231, 1.256667, 20.42308, 19.53333
80.75, 52, 15, 1.094231, 1.256667, 20.42308, 19.53333
80.76, 52, 15, 1.094231, 1.256667, 20.42308, 19.53333
80.77, 52, 15, 1.094231, 1.256667, 20.42308, 19.53333
80.78, 52, 15, 1.094231, 1.256667, 20.42308, 19.53333
80.79, 52, 15, 1.094231, 1.256667, 20.42308, 19.53333
80.80, 52, 15, 1.094231, 1.256667, 20.42308, 19.53333
80.81, 52, 15, 1.094231, 1.256667, 20.42308, 19.53333
80.82, 52, 15, 1.094231, 1.256667, 20.42308, 19.53333
80.83, 52, 15, 1.094231, 1.256667, 20.42308, 19.53333
80.84, 52, 15, 1.094231, 1.256667, 20.42308, 19.53333
80.85, 52, 15, 1.094231, 1.256667, 20.42308, 19.53333
80.86, 52, 15, 1.094231, 1.256667, 20.42308, 19.53333
80.87, 52, 15, 1.094231, 1.256667, 20.42308, 19.53333
80.88, 52, 15, 1.094231, 1.256667, 20.42308, 19.53333
80.89, 52, 15, 1.094231, 1.256667, 20.42308, 19.53333
80.90, 52, 15, 1.094231, 1.256667, 20.42308, 19.53333
80.91, 52, 15, 1.094231, 1.256667, 20.42308, 19.53333
80.92, 51, 15, 1.098039, 1.256667, 20.47059, 19.53333
80.93, 52, 15, 1.098077, 1.256667, 20.5, 19.53333
80.94, 52, 15, 1.098077, 1.256667, 20.5, 19.53333
80.95, 52, 15, 1.098077, 1.256667, 20.5, 19.53333
80.96, 52, 15, 1.098077, 1.256667, 20.5, 19.53333
80.97, 52, 15, 1.098077, 1.256667, 20.5, 19.53333
80.98, 52, 15, 1.098077, 1.256667, 20.5, 19.53333
80.99, 52, 15, 1.098077, 1.256667, 20.5, 19.53333
81.00, 52, 15, 1.098077, 1.256667, 20.5, 19.53333
