time, nf, ns, fs, ss, fa, sa
17.11, 127, 2, 0.9992126, 1.25, 14.99843, 10
17.12, 127, 2, 0.9992126, 1.25, 14.99843, 10
17.13, 127, 2, 0.9992126, 1.25, 14.99843, 10
17.14, 127, 2, 0.9992126, 1.25, 14.99843, 10
17.15, 127, 2, 0.9992126, 1.25, 14.99843, 10
17.16, 127, 2, 0.9992126, 1.25, 14.99843, 10
17.17, 127, 2, 0.9992126, 1.25, 14.99843, 10
17.18, 127, 2, 0.9992126, 1.25, 14.99843, 10
17.19, 127, 2, 0.9992126, 1.25, 14.99843, 10
17.20, 127, 2, 0.9992126, 1.25, 14.99843, 10
17.21, 127, 2, 0.9992126, 1.25, 14.99843, 10
17.22, 127, 2, 0.9992126, 1.25, 14.99843, 10
17.23, 127, 2, 0.9992126, 1.25, 14.99843, 10
17.24, 127, 2, 0.9992126, 1.25, 14.99843, 10
17.25, 127, 2, 0.9992126, 1.25, 14.99843, 10
17.26, 127, 2, 0.9992126, 1.25, 14.99843, 10
17.27, 127, 2, 0.9992126, 1.25, 14.99843, 10
17.28, 127, 2, 0.9992126, 1.25, 14.99843, 10
17.29, 127, 2, 0.9992126, 1.25, 14.99843, 10
17.30, 127, 2, 0.9992126, 1.25, 14.99843, 10
17.31, 127, 2, 0.9992126, 1.25, 14.99843, 10
17.32, 127, 2, 0.9992126, 1.25, 14.99843, 10
17.33, 127, 2, 0.9992126, 1.25, 14.99843, 10
17.34, 127, 2, 0.9992126, 1.25, 14.99843, 10
17.35, 127, 2, 0.9992126, 1.25, 14.99843, 10
17.36, 127, 2, 0.9992126, 1.25, 14.99843, 10
17.37, 127, 2, 0.9992126, 1.25, 14.99843, 10
17.38, 127, 2, 0.9992126, 1.25, 14.99843, 10
17.39, 128, 2, 0.9984375, 1.25, 14.99688, 10
17.40, 128, 2, 0.9984375, 1.25, 14.99688, 10
17.41, 128, 2, 0.9984375, 1.25, 14.99688, 10
17.42, 128, 2, 0.9984375, 1.25, 14.99688, 10
17.43, 128, 2, 0.9984375, 1.25, 14.99688, 10
17.44, 128, 2, 0.9984375, 1.25, 14.99688, 10
17.45, 128, 2, 0.9984375, 1.25, 14.99688, 10
17.46, 128, 2, 0.9984375, 1.25, 14.99688, 10
17.47, 128, 2, 0.9984375, 1.25, 14.99688, 10
17.48, 128, 2, 0.9984375, 1.25, 14.99688, 10
17.49, 128, 2, 0.9984375, 1.25, 14.99688, 10
17.50, 128, 2, 0.9984375, 1.25, 14.99688, 10
17.51, 128, 2, 0.9984375, 1.25, 14.99688, 10
17.52, 128, 2, 0.9984375, 1.25, 14.99688, 10
17.53, 128, 2, 0.9984375, 1.25, 14.99688, 10
17.54, 128, 2, 0.9984375, 1.25, 14.99688, 10
17.55, 128, 2, 0.9984375, 1.25, 14.99688, 10
17.56, 128, 2, 0.9984375, 1.25, 14.99688, 10
17.57, 128, 2, 0.9984375, 1.25, 14.99688, 10
17.58, 128, 2, 0.9984375, 1.25, 14.99688, 10
17.59, 128, 2, 0.9984375, 1.25, 14.99688, 10
17.60, 129, 2, 0.9984496, 1.25, 14.9969, 10
17.61, 129, 2, 0.9984496, 1.25, 14.9969, 10
17.62, 129, 2, 0.9984496, 1.25, 14.9969, 10
17.63, 129, 2, 0.9984496, 1.25, 14.9969, 10
17.64, 129, 2, 0.9984496, 1.25, 14.9969, 10
17.65, 129, 2, 0.9984496, 1.25, 14.9969, 10
17.66, 129, 2, 0.9984496, 1.25, 14.9969, 10
17.67, 129, 2, 0.9984496, 1.25, 14.9969, 10
17.68, 129, 2, 0.9984496, 1.25, 14.9969, 10
17.69, 129, 2, 0.9984496, 1.25, 14.9969, 10
17.70, 129, 2, 0.9984496, 1.25, 14.9969, 10
17.71, 129, 2, 0.9984496, 1.25, 14.9969, 10
17.72, 129, 2, 0.9984496, 1.25, 14.9969, 10
17.73, 129, 2, 0.9984496, 1.25, 14.9969, 10
17.74, 129, 2, 0.9984496, 1.25, 14.9969, 10
17.75, 129, 2, 0.9984496, 1.25, 14.9969, 10
17.76, 129, 2, 0.9984496, 1.25, 14.9969, 10
17.77, 129, 2, 0.9984496, 1.25, 14.9969, 10
17.78, 129, 2, 0.9984496, 1.25, 14.9969, 10
17.79, 129, 2, 0.9984496, 1.25, 14.9969, 10
17.80, 129, 2, 0.9984496, 1.25, 14.9969, 10
17.81, 129, 2, 0.9984496, 1.25, 14.9969, 10
17.82, 129, 2, 0.9984496, 1.25, 14.9969, 10
17.83, 129, 2, 0.9984496, 1.25, 14.9969, 10
17.84, 129, 2, 0.9984496, 1.25, 14.9969, 10
17.85, 129, 2, 0.9984496, 1.25, 14.9969, 10
17.86, 129, 2, 0.9984496, 1.25, 14.9969, 10
17.87, 129, 2, 0.9984496, 1.25, 14.9969, 10
17.88, 129, 2, 0.9984496, 1.25, 14.9969, 10
17.89, 129, 2, 0.9984496, 1.25, 14.9969, 10
17.90, 130, 2, 0.9984615, 1.25, 14.99692, 10
17.91, 130, 2, 0.9984615, 1.25, 14.99692, 10
17.92, 130, 2, 0.9984615, 1.25, 14.99692, 10
17.93, 130, 2, 0.9984615, 1.25, 14.99692, 10
17.94, 130, 2, 0.9984615, 1.25, 14.99692, 10
17.95, 131, 2, 0.9977099, 1.25, 14.99847, 10
17.96, 131, 2, 0.9977099, 1.25, 14.99847, 10
17.97, 131, 2, 0.9977099, 1.25, 14.99847, 10
17.98, 131, 2, 0.9977099, 1.25, 14.99847, 10
17.99, 131, 2, 0.9977099, 1.25, 14.99847, 10
18.00, 131, 2, 0.9977099, 1.25, 14.99847, 10
18.01, 131, 2, 0.9977099, 1.25, 14.99847, 10
18.02, 131, 2, 0.9977099, 1.25, 14.99847, 10
18.03, 131, 2, 0.9977099, 1.25, 14.99847, 10
18.04, 131, 2, 0.9977099, 1.25, 14.99847, 10
18.05, 131, 2, 0.9977099, 1.25, 14.99847, 10
18.06, 131, 2, 0.9977099, 1.25, 14.99847, 10
18.07, 131, 2, 0.9977099, 1.25, 14.99847, 10
18.08, 131, 2, 0.9977099, 1.25, 14.99847, 10
18.09, 131, 2, 0.9977099, 1.25, 14.99847, 10
18.10, 131, 2, 0.9977099, 1.25, 14.99847, 10
18.11, 131, 2, 0.9977099, 1.25, 14.99847, 10
18.12, 131, 2, 0.9977099, 1.25, 14.99847, 10
18.13, 131, 2, 0.9977099, 1.25, 14.99847, 10
18.14, 131, 2, 0.9977099, 1.25, 14.99847, 10
18.15, 131, 2, 0.9977099, 1.25, 14.99847, 10
18.16, 131, 2, 0.9977099, 1.25, 14.99847, 10
18.17, 131, 2, 0.9977099, 1.25, 14.99847, 10
18.18, 131, 2, 0.9977099, 1.25, 14.99847, 10
18.19, 131, 2, 0.9977099, 1.25, 14.99847, 10
18.20, 131, 2, 0.9977099, 1.25, 14.99847, 10
18.21, 131, 2, 0.9977099, 1.25, 14.99847, 10
18.22, 131, 2, 0.9977099, 1.25, 14.99847, 10
18.23, 131, 2, 0.9977099, 1.25, 14.99847, 10
18.24, 131, 2, 0.9977099, 1.25, 14.99847, 10
18.25, 131, 2, 0.9977099, 1.25, 14.99847, 10
18.26, 131, 2, 0.9977099, 1.25, 14.99847, 10
18.27, 131, 2, 0.9977099, 1.25, 14.99847, 10
18.28, 131, 2, 0.9977099, 1.25, 14.99847, 10
18.29, 131, 2, 0.9977099, 1.25, 14.99847, 10
18.30, 131, 2, 0.9977099, 1.25, 14.99847, 10
18.31, 131, 2, 0.9977099, 1.25, 14.99847, 10
18.32, 131, 2, 0.9977099, 1.25, 14.99847, 10
18.33, 131, 2, 0.9977099, 1.25, 14.99847, 10
18.34, 131, 2, 0.9977099, 1.25, 14.99847, 10
18.35, 131, 2, 0.9977099, 1.25, 14.99847, 10
18.36, 131, 2, 0.9977099, 1.25, 14.99847, 10
18.37, 131, 2, 0.9977099, 1.25, 14.99847, 10
18.38, 131, 2, 0.9977099, 1.25, 14.99847, 10
18.39, 131, 2, 0.9977099, 1.25, 14.99847, 10
18.40, 131, 2, 0.9977099, 1.25, 14.99847, 10
18.41, 131, 2, 0.9977099, 1.25, 14.99847, 10
18.42, 131, 2, 0.9977099, 1.25, 14.99847, 10
18.43, 131, 2, 0.9977099, 1.25, 14.99847, 10
18.44, 131, 2, 0.9977099, 1.25, 14.99847, 10
18.45, 131, 2, 0.9977099, 1.25, 14.99847, 10
18.46, 131, 2, 0.9977099, 1.25, 14.99847, 10
18.47, 131, 2, 0.9977099, 1.25, 14.99847, 10
18.48, 131, 2, 0.9977099, 1.25, 14.99847, 10
18.49, 131, 2, 0.9977099, 1.25, 14.99847, 10
18.50, 131, 2, 0.9977099, 1.25, 14.99847, 10
18.51, 131, 2, 0.9977099, 1.25, 14.99847, 10
18.52, 131, 2, 0.9977099, 1.25, 14.99847, 10
18.53, 131, 2, 0.9977099, 1.25, 14.99847, 10
18.54, 131, 2, 0.9977099, 1.25, 14.99847, 10
18.55, 131, 2, 0.9977099, 1.25, 14.99847, 10
18.56, 131, 2, 0.9977099, 1.25, 14.99847, 10
18.57, 131, 2, 0.9977099, 1.25, 14.99847, 10
18.58, 131, 2, 0.9977099, 1.25, 14.99847, 10
18.59, 131, 2, 0.9977099, 1.25, 14.99847, 10
18.60, 131, 2, 0.9977099, 1.25, 14.99847, 10
18.61, 132, 2, 0.9992424, 1.25, 14.99849, 10
18.62, 132, 2, 0.9992424, 1.25, 14.99849, 10
18.63, 132, 2, 0.9992424, 1.25, 14.99849, 10
18.64, 132, 2, 0.9992424, 1.25, 14.99849, 10
18.65, 132, 2, 0.9992424, 1.25, 14.99849, 10
18.66, 132, 2, 0.9992424, 1.25, 14.99849, 10
18.67, 132, 2, 0.9992424, 1.25, 14.99849, 10
18.68, 132, 2, 0.9992424, 1.25, 14.99849, 10
18.69, 132, 2, 0.9992424, 1.25, 14.99849, 10
18.70, 132, 2, 0.9992424, 1.25, 14.99849, 10
18.71, 132, 2, 0.9992424, 1.25, 14.99849, 10
18.72, 132, 2, 0.9992424, 1.25, 14.99849, 10
18.73, 132, 2, 0.9992424, 1.25, 14.99849, 10
18.74, 132, 2, 0.9992424, 1.25, 14.99849, 10
18.75, 132, 2, 0.9992424, 1.25, 14.99849, 10
18.76, 132, 2, 0.9992424, 1.25, 14.99849, 10
18.77, 132, 2, 0.9992424, 1.25, 14.99849, 10
18.78, 132, 2, 0.9992424, 1.25, 14.99849, 10
18.79, 132, 2, 0.9992424, 1.25, 14.99849, 10
18.80, 132, 2, 0.9992424, 1.25, 14.99849, 10
18.81, 132, 2, 0.9992424, 1.25, 14.99849, 10
18.82, 132, 2, 0.9992424, 1.25, 14.99849, 10
18.83, 132, 2, 0.9992424, 1.25, 14.99849, 10
18.84, 132, 2, 0.9992424, 1.25, 14.99849, 10
18.85, 133, 2, 0.9984962, 1.25, 15, 10
18.86, 133, 2, 0.9984962, 1.25, 15, 10
18.87, 133, 2, 0.9984962, 1.25, 15, 10
18.88, 133, 2, 0.9984962, 1.25, 15, 10
18.89, 133, 2, 0.9984962, 1.25, 15, 10
18.90, 133, 2, 0.9984962, 1.25, 15, 10
18.91, 133, 2, 0.9984962, 1.25, 15, 10
18.92, 133, 2, 0.9984962, 1.25, 15, 10
18.93, 133, 2, 0.9984962, 1.25, 15, 10
18.94, 133, 2, 0.9984962, 1.25, 15, 10
18.95, 133, 2, 0.9984962, 1.25, 15, 10
18.96, 133, 2, 0.9984962, 1.25, 15, 10
18.97, 133, 2, 0.9984962, 1.25, 15, 10
18.98, 133, 2, 0.9984962, 1.25, 15, 10
18.99, 133, 2, 0.9984962, 1.25, 15, 10
19.00, 133, 2, 0.9984962, 1.25, 15, 10
19.01, 133, 2, 0.9984962, 1.25, 15, 10
19.02, 133, 2, 0.9984962, 1.25, 15, 10
19.03, 133, 2, 0.9984962, 1.25, 15, 10
19.04, 133, 2, 0.9984962, 1.25, 15, 10
19.05, 133, 2, 0.9984962, 1.25, 15, 10
19.06, 133, 2, 0.9984962, 1.25, 15, 10
19.07, 133, 2, 0.9984962, 1.25, 15, 10
19.08, 133, 2, 0.9984962, 1.25, 15, 10
19.09, 133, 2, 0.9984962, 1.25, 15, 10
19.10, 133, 2, 0.9984962, 1.25, 15, 10
19.11, 133, 2, 0.9984962, 1.25, 15, 10
19.12, 133, 2, 0.9984962, 1.25, 15, 10
19.13, 133, 2, 0.9984962, 1.25, 15, 10
19.14, 133, 2, 0.9984962, 1.25, 15, 10
19.15, 133, 2, 0.9984962, 1.25, 15, 10
19.16, 133, 2, 0.9984962, 1.25, 15, 10
19.17, 133, 2, 0.9984962, 1.25, 15, 10
19.18, 133, 2, 0.9984962, 1.25, 15, 10
19.19, 133, 2, 0.9984962, 1.25, 15, 10
19.20, 133, 2, 0.9984962, 1.25, 15, 10
19.21, 133, 2, 0.9984962, 1.25, 15, 10
19.22, 133, 2, 0.9984962, 1.25, 15, 10
19.23, 133, 2, 0.9984962, 1.25, 15, 10
19.24, 133, 2, 0.9984962, 1.25, 15, 10
19.25, 133, 2, 0.9984962, 1.25, 15, 10
19.26, 133, 2, 0.9984962, 1.25, 15, 10
19.27, 133, 2, 0.9984962, 1.25, 15, 10
19.28, 133, 2, 0.9984962, 1.25, 15, 10
19.29, 133, 2, 0.9984962, 1.25, 15, 10
19.30, 133, 2, 0.9984962, 1.25, 15, 10
19.31, 133, 2, 0.9984962, 1.25, 15, 10
19.32, 133, 2, 0.9984962, 1.25, 15, 10
19.33, 133, 2, 0.9984962, 1.25, 15, 10
19.34, 133, 2, 0.9984962, 1.25, 15, 10
19.35, 133, 2, 0.9984962, 1.25, 15, 10
19.36, 133, 2, 0.9984962, 1.25, 15, 10
19.37, 133, 2, 0.9984962, 1.25, 15, 10
19.38, 133, 2, 0.9984962, 1.25, 15, 10
19.39, 133, 2, 0.9984962, 1.25, 15, 10
19.40, 133, 2, 0.9984962, 1.25, 15, 10
19.41, 133, 2, 0.9984962, 1.25, 15, 10
19.42, 133, 2, 0.9984962, 1.25, 15, 10
19.43, 133, 2, 0.9984962, 1.25, 15, 10
19.44, 133, 2, 0.9984962, 1.25, 15, 10
19.45, 133, 2, 0.9984962, 1.25, 15, 10
19.46, 133, 2, 0.9984962, 1.25, 15, 10
19.47, 133, 2, 0.9984962, 1.25, 15, 10
19.48, 133, 2, 0.9984962, 1.25, 15, 10
19.49, 133, 2, 0.9984962, 1.25, 15, 10
19.50, 133, 2, 0.9984962, 1.25, 15, 10
19.51, 133, 2, 0.9984962, 1.25, 15, 10
19.52, 133, 2, 0.9984962, 1.25, 15, 10
19.53, 133, 2, 0.9984962, 1.25, 15, 10
19.54, 133, 2, 0.9984962, 1.25, 15, 10
19.55, 133, 2, 0.9984962, 1.25, 15, 10
19.56, 133, 2, 0.9984962, 1.25, 15, 10
19.57, 133, 2, 0.9984962, 1.25, 15, 10
19.58, 134, 2, 0.9977611, 1.25, 15.00149, 10
19.59, 134, 2, 0.9977611, 1.25, 15.00149, 10
19.60, 134, 2, 0.9977611, 1.25, 15.00149, 10
19.61, 134, 2, 0.9977611, 1.25, 15.00149, 10
19.62, 134, 2, 0.9977611, 1.25, 15.00149, 10
19.63, 134, 2, 0.9977611, 1.25, 15.00149, 10
19.64, 134, 2, 0.9977611, 1.25, 15.00149, 10
19.65, 134, 2, 0.9977611, 1.25, 15.00149, 10
19.66, 134, 2, 0.9977611, 1.25, 15.00149, 10
19.67, 134, 2, 0.9977611, 1.25, 15.00149, 10
19.68, 134, 2, 0.9977611, 1.25, 15.00149, 10
19.69, 134, 2, 0.9977611, 1.25, 15.00149, 10
19.70, 134, 2, 0.9977611, 1.25, 15.00149, 10
19.71, 134, 2, 0.9977611, 1.25, 15.00149, 10
19.72, 134, 2, 0.9977611, 1.25, 15.00149, 10
19.73, 134, 2, 0.9977611, 1.25, 15.00149, 10
19.74, 134, 2, 0.9977611, 1.25, 15.00149, 10
19.75, 134, 2, 0.9977611, 1.25, 15.00149, 10
19.76, 134, 2, 0.9977611, 1.25, 15.00149, 10
19.77, 134, 2, 0.9977611, 1.25, 15.00149, 10
19.78, 134, 2, 0.9977611, 1.25, 15.00149, 10
19.79, 134, 2, 0.9977611, 1.25, 15.00149, 10
19.80, 134, 2, 0.9977611, 1.25, 15.00149, 10
19.81, 134, 2, 0.9977611, 1.25, 15.00149, 10
19.82, 134, 2, 0.9977611, 1.25, 15.00149, 10
19.83, 134, 2, 0.9977611, 1.25, 15.00149, 10
19.84, 134, 2, 0.9977611, 1.25, 15.00149, 10
19.85, 134, 2, 0.9977611, 1.25, 15.00149, 10
19.86, 134, 2, 0.9977611, 1.25, 15.00149, 10
19.87, 134, 2, 0.9977611, 1.25, 15.00149, 10
19.88, 134, 2, 0.9977611, 1.25, 15.00149, 10
19.89, 134, 2, 0.9977611, 1.25, 15.00149, 10
19.90, 134, 2, 0.9977611, 1.25, 15.00149, 10
19.91, 134, 2, 0.9977611, 1.25, 15.00149, 10
19.92, 134, 2, 0.9977611, 1.25, 15.00149, 10
19.93, 134, 2, 0.9977611, 1.25, 15.00149, 10
19.94, 134, 2, 0.9977611, 1.25, 15.00149, 10
19.95, 134, 2, 0.9977611, 1.25, 15.00149, 10
19.96, 134, 2, 0.9977611, 1.25, 15.00149, 10
19.97, 134, 2, 0.9977611, 1.25, 15.00149, 10
19.98, 134, 2, 0.9977611, 1.25, 15.00149, 10
19.99, 134, 2, 0.9977611, 1.25, 15.00149, 10
20.00, 136, 2, 0.9970586, 1.25, 15.00588, 10
20.01, 136, 2, 0.9970586, 1.25, 15.00588, 10
20.02, 136, 2, 0.9970586, 1.25, 15.00588, 10
20.03, 136, 2, 0.9970586, 1.25, 15.00588, 10
20.04, 136, 2, 0.9970586, 1.25, 15.00588, 10
20.05, 136, 2, 0.9970586, 1.25, 15.00588, 10
20.06, 136, 2, 0.9970586, 1.25, 15.00588, 10
20.07, 136, 2, 0.9970586, 1.25, 15.00588, 10
20.08, 136, 2, 0.9970586, 1.25, 15.00588, 10
20.09, 136, 2, 0.9970586, 1.25, 15.00588, 10
20.10, 136, 2, 0.9970586, 1.25, 15.00588, 10
20.11, 136, 2, 0.9970586, 1.25, 15.00588, 10
20.12, 136, 2, 0.9970586, 1.25, 15.00588, 10
20.13, 136, 2, 0.9970586, 1.25, 15.00588, 10
20.14, 136, 2, 0.9970586, 1.25, 15.00588, 10
20.15, 136, 2, 0.9970586, 1.25, 15.00588, 10
20.16, 136, 2, 0.9970586, 1.25, 15.00588, 10
20.17, 136, 2, 0.9970586, 1.25, 15.00588, 10
20.18, 136, 2, 0.9970586, 1.25, 15.00588, 10
20.19, 136, 2, 0.9970586, 1.25, 15.00588, 10
20.20, 136, 2, 0.9970586, 1.25, 15.00588, 10
20.21, 136, 2, 0.9970586, 1.25, 15.00588, 10
20.22, 136, 2, 0.9970586, 1.25, 15.00588, 10
20.23, 136, 2, 0.9970586, 1.25, 15.00588, 10
20.24, 136, 2, 0.9970586, 1.25, 15.00588, 10
20.25, 136, 2, 0.9970586, 1.25, 15.00588, 10
20.26, 136, 2, 0.9970586, 1.25, 15.00588, 10
20.27, 136, 2, 0.9970586, 1.25, 15.00588, 10
20.28, 136, 2, 0.9970586, 1.25, 15.00588, 10
20.29, 136, 2, 0.9970586, 1.25, 15.00588, 10
20.30, 136, 2, 0.9970586, 1.25, 15.00588, 10
20.31, 136, 2, 0.9970586, 1.25, 15.00588, 10
20.32, 136, 2, 0.9970586, 1.25, 15.00588, 10
20.33, 136, 2, 0.9970586, 1.25, 15.00588, 10
20.34, 136, 2, 0.9970586, 1.25, 15.00588, 10
20.35, 136, 2, 0.9970586, 1.25, 15.00588, 10
20.36, 136, 2, 0.9970586, 1.25, 15.00588, 10
20.37, 136, 2, 0.9970586, 1.25, 15.00588, 10
20.38, 136, 2, 0.9970586, 1.25, 15.00588, 10
20.39, 136, 2, 0.9970586, 1.25, 15.00588, 10
20.40, 136, 2, 0.9970586, 1.25, 15.00588, 10
20.41, 136, 2, 0.9970586, 1.25, 15.00588, 10
20.42, 136, 2, 0.9970586, 1.25, 15.00588, 10
20.43, 136, 2, 0.9970586, 1.25, 15.00588, 10
20.44, 136, 2, 0.9970586, 1.25, 15.00588, 10
20.45, 136, 2, 0.9970586, 1.25, 15.00588, 10
20.46, 136, 2, 0.9970586, 1.25, 15.00588, 10
20.47, 136, 2, 0.9970586, 1.25, 15.00588, 10
20.48, 136, 2, 0.9970586, 1.25, 15.00588, 10
20.49, 136, 2, 0.9970586, 1.25, 15.00588, 10
20.50, 136, 2, 0.9970586, 1.25, 15.00588, 10
20.51, 136, 2, 0.9970586, 1.25, 15.00588, 10
20.52, 136, 2, 0.9970586, 1.25, 15.00588, 10
20.53, 136, 2, 0.9970586, 1.25, 15.00588, 10
20.54, 136, 2, 0.9970586, 1.25, 15.00588, 10
20.55, 136, 2, 0.9970586, 1.25, 15.00588, 10
20.56, 136, 2, 0.9970586, 1.25, 15.00588, 10
20.57, 136, 2, 0.9970586, 1.25, 15.00588, 10
20.58, 136, 2, 0.9970586, 1.25, 15.00588, 10
20.59, 136, 2, 0.9970586, 1.25, 15.00588, 10
20.60, 136, 2, 0.9970586, 1.25, 15.00588, 10
20.61, 136, 2, 0.9970586, 1.25, 15.00588, 10
20.62, 136, 2, 0.9970586, 1.25, 15.00588, 10
20.63, 136, 2, 0.9970586, 1.25, 15.00588, 10
20.64, 136, 2, 0.9970586, 1.25, 15.00588, 10
20.65, 136, 2, 0.9970586, 1.25, 15.00588, 10
20.66, 136, 2, 0.9970586, 1.25, 15.00588, 10
20.67, 136, 2, 0.9970586, 1.25, 15.00588, 10
20.68, 136, 2, 0.9970586, 1.25, 15.00588, 10
20.69, 135, 2, 0.9970369, 1.25, 15.00593, 10
20.70, 135, 2, 0.9970369, 1.25, 15.00593, 10
20.71, 135, 2, 0.9970369, 1.25, 15.00593, 10
20.72, 135, 2, 0.9970369, 1.25, 15.00593, 10
20.73, 135, 2, 0.9970369, 1.25, 15.00593, 10
20.74, 135, 2, 0.9970369, 1.25, 15.00593, 10
20.75, 135, 2, 0.9970369, 1.25, 15.00593, 10
20.76, 135, 2, 0.9970369, 1.25, 15.00593, 10
20.77, 135, 2, 0.9970369, 1.25, 15.00593, 10
20.78, 135, 2, 0.9970369, 1.25, 15.00593, 10
20.79, 135, 2, 0.9970369, 1.25, 15.00593, 10
20.80, 135, 2, 0.9970369, 1.25, 15.00593, 10
20.81, 135, 2, 0.9970369, 1.25, 15.00593, 10
20.82, 135, 2, 0.9970369, 1.25, 15.00593, 10
20.83, 135, 2, 0.9970369, 1.25, 15.00593, 10
20.84, 135, 2, 0.9970369, 1.25, 15.00593, 10
20.85, 135, 2, 0.9970369, 1.25, 15.00593, 10
20.86, 135, 2, 0.9970369, 1.25, 15.00593, 10
20.87, 135, 2, 0.9970369, 1.25, 15.00593, 10
20.88, 135, 2, 0.9970369, 1.25, 15.00593, 10
20.89, 135, 2, 0.9970369, 1.25, 15.00593, 10
20.90, 135, 2, 0.9970369, 1.25, 15.00593, 10
20.91, 135, 2, 0.9970369, 1.25, 15.00593, 10
20.92, 135, 2, 0.9970369, 1.25, 15.00593, 10
20.93, 135, 2, 0.9970369, 1.25, 15.00593, 10
20.94, 135, 2, 0.9970369, 1.25, 15.00593, 10
20.95, 135, 2, 0.9970369, 1.25, 15.00593, 10
20.96, 135, 2, 0.9970369, 1.25, 15.00593, 10
20.97, 135, 2, 0.9970369, 1.25, 15.00593, 10
20.98, 135, 2, 0.9970369, 1.25, 15.00593, 10
20.99, 135, 2, 0.9970369, 1.25, 15.00593, 10
21.00, 135, 2, 0.9970369, 1.25, 15.00593, 10
21.01, 135, 2, 0.9970369, 1.25, 15.00593, 10
21.02, 135, 2, 0.9970369, 1.25, 15.00593, 10
21.03, 135, 2, 0.9970369, 1.25, 15.00593, 10
21.04, 135, 2, 0.9970369, 1.25, 15.00593, 10
21.05, 135, 2, 0.9970369, 1.25, 15.00593, 10
21.06, 135, 2, 0.9970369, 1.25, 15.00593, 10
21.07, 135, 2, 0.9970369, 1.25, 15.00593, 10
21.08, 135, 2, 0.9970369, 1.25, 15.00593, 10
21.09, 135, 2, 0.9970369, 1.25, 15.00593, 10
21.10, 135, 2, 0.9970369, 1.25, 15.00593, 10
21.11, 135, 2, 0.9970369, 1.25, 15.00593, 10
21.12, 135, 2, 0.9970369, 1.25, 15.00593, 10
21.13, 135, 2, 0.9970369, 1.25, 15.00593, 10
21.14, 135, 2, 0.9970369, 1.25, 15.00593, 10
21.15, 135, 2, 0.9970369, 1.25, 15.00593, 10
21.16, 135, 2, 0.9970369, 1.25, 15.00593, 10
21.17, 135, 2, 0.9970369, 1.25, 15.00593, 10
21.18, 135, 2, 0.9970369, 1.25, 15.00593, 10
21.19, 135, 2, 0.9970369, 1.25, 15.00593, 10
21.20, 135, 2, 0.9970369, 1.25, 15.00593, 10
21.21, 135, 2, 0.9970369, 1.25, 15.00593, 10
21.22, 135, 2, 0.9970369, 1.25, 15.00593, 10
21.23, 135, 2, 0.9970369, 1.25, 15.00593, 10
21.24, 135, 2, 0.9970369, 1.25, 15.00593, 10
21.25, 135, 2, 0.9970369, 1.25, 15.00593, 10
21.26, 135, 2, 0.9970369, 1.25, 15.00593, 10
21.27, 135, 2, 0.9970369, 1.25, 15.00593, 10
21.28, 135, 2, 0.9970369, 1.25, 15.00593, 10
21.29, 135, 2, 0.9970369, 1.25, 15.00593, 10
21.30, 135, 2, 0.9970369, 1.25, 15.00593, 10
21.31, 135, 2, 0.9970369, 1.25, 15.00593, 10
21.32, 135, 2, 0.9970369, 1.25, 15.00593, 10
21.33, 135, 2, 0.9970369, 1.25, 15.00593, 10
21.34, 135, 2, 0.9970369, 1.25, 15.00593, 10
21.35, 135, 2, 0.9970369, 1.25, 15.00593, 10
21.36, 135, 2, 0.9970369, 1.25, 15.00593, 10
21.37, 135, 2, 0.9970369, 1.25, 15.00593, 10
21.38, 135, 2, 0.9970369, 1.25, 15.00593, 10
21.39, 135, 2, 0.9970369, 1.25, 15.00593, 10
21.40, 135, 2, 0.9970369, 1.25, 15.00593, 10
21.41, 135, 2, 0.9970369, 1.25, 15.00593, 10
21.42, 135, 2, 0.9970369, 1.25, 15.00593, 10
21.43, 135, 2, 0.9970369, 1.25, 15.00593, 10
21.44, 135, 2, 0.9970369, 1.25, 15.00593, 10
21.45, 135, 2, 0.9970369, 1.25, 15.00593, 10
21.46, 135, 2, 0.9970369, 1.25, 15.00593, 10
21.47, 135, 2, 0.9970369, 1.25, 15.00593, 10
21.48, 135, 2, 0.9970369, 1.25, 15.00593, 10
21.49, 135, 2, 0.9970369, 1.25, 15.00593, 10
21.50, 135, 2, 0.9970369, 1.25, 15.00593, 10
21.51, 135, 2, 0.9970369, 1.25, 15.00593, 10
21.52, 135, 2, 0.9970369, 1.25, 15.00593, 10
21.53, 135, 2, 0.9970369, 1.25, 15.00593, 10
21.54, 135, 2, 0.9970369, 1.25, 15.00593, 10
21.55, 135, 2, 0.9970369, 1.25, 15.00593, 10
21.56, 135, 2, 0.9970369, 1.25, 15.00593, 10
21.57, 135, 2, 0.9970369, 1.25, 15.00593, 10
21.58, 135, 2, 0.9970369, 1.25, 15.00593, 10
21.59, 135, 2, 0.9970369, 1.25, 15.00593, 10
21.60, 135, 2, 0.9970369, 1.25, 15.00593, 10
21.61, 135, 2, 0.9970369, 1.25, 15.00593, 10
21.62, 135, 2, 0.9970369, 1.25, 15.00593, 10
21.63, 135, 2, 0.9970369, 1.25, 15.00593, 10
21.64, 135, 2, 0.9970369, 1.25, 15.00593, 10
21.65, 135, 2, 0.9970369, 1.25, 15.00593, 10
21.66, 135, 2, 0.9970369, 1.25, 15.00593, 10
21.67, 135, 2, 0.9970369, 1.25, 15.00593, 10
21.68, 135, 2, 0.9970369, 1.25, 15.00593, 10
