time,nf,ns,fs,fa,fcw,faw,fsew,fshw,fdw,ffw,ss,sa,ssw,sfw,ssize
4.77,256,21,1.009117,11.32705,2.000162,1.999753,4.000182,10.00105,10.00086,5.000443,2.026406,24.84031,1.995202,0.9970959,4.987303
4.78,255,21,1.009304,11.31583,2.000168,1.999848,4.000101,10.00104,10.00082,5.000459,2.026406,24.84031,1.995202,0.9970959,4.987303
4.79,254,21,1.008956,11.3357,2.000187,1.999761,4.000078,10.001,10.00083,5.000472,2.026406,24.84031,1.995202,0.9970959,4.987303
4.80,254,21,1.006922,11.35479,1.999974,1.999865,4.000018,10.00102,10.00081,5.000523,2.026406,24.84031,1.995202,0.9970959,4.987303
4.81,254,21,1.006922,11.35479,1.999974,1.999865,4.000018,10.00102,10.00081,5.000523,2.026406,24.84031,1.995202,0.9970959,4.987303
4.82,252,22,1.007142,11.38333,2.000015,1.999845,4.000031,10.00106,10.00078,5.000564,2.02744,24.81542,1.99607,0.9978878,4.994865
4.83,252,22,1.007142,11.38333,2.000015,1.999845,4.000031,10.00106,10.00078,5.000564,2.02744,24.81542,1.99607,0.9978878,4.994865
4.84,251,22,1.007116,11.4021,1.999998,1.999874,4.000066,10.00106,10.00085,5.000607,2.02744,24.81542,1.99607,0.9978878,4.994865
4.85,252,22,1.007909,11.41783,2.00016,1.999782,4.000148,10.00117,10.00091,5.000673,2.02744,24.81542,1.99607,0.9978878,4.994865
4.86,252,22,1.007909,11.41783,2.00016,1.999782,4.000148,10.00117,10.00091,5.000673,2.02744,24.81542,1.99607,0.9978878,4.994865
4.87,252,22,1.007909,11.41783,2.00016,1.999782,4.000148,10.00117,10.00091,5.000673,2.02744,24.81542,1.99607,0.9978878,4.994865
4.88,252,20,1.007909,11.41783,2.00016,1.999782,4.000148,10.00117,10.00091,5.000673,2.027051,24.78732,1.996392,0.9994531,4.97593
4.89,252,21,1.007798,11.40982,2.000158,1.999757,4.000165,10.00115,10.00104,5.000642,2.029207,24.91785,1.996771,0.9995948,4.990201
4.90,252,21,1.007798,11.40982,2.000158,1.999757,4.000165,10.00115,10.00104,5.000642,2.029207,24.91785,1.996771,0.9995948,4.990201
4.91,252,21,1.007798,11.40982,2.000158,1.999757,4.000165,10.00115,10.00104,5.000642,2.029207,24.91785,1.996771,0.9995948,4.990201
4.92,252,21,1.007798,11.40982,2.000158,1.999757,4.000165,10.00115,10.00104,5.000642,2.029207,24.91785,1.996771,0.9995948,4.990201
4.93,252,21,1.007798,11.40982,2.000158,1.999757,4.000165,10.00115,10.00104,5.000642,2.029207,24.91785,1.996771,0.9995948,4.990201
4.94,253,21,1.007929,11.42088,2.000286,1.999838,4.000166,10.00113,10.00119,5.000624,2.029207,24.91785,1.996771,0.9995948,4.990201
4.95,253,21,1.007929,11.42088,2.000286,1.999838,4.000166,10.00113,10.00119,5.000624,2.029207,24.91785,1.996771,0.9995948,4.990201
4.96,253,22,1.007701,11.43956,2.00032,1.999706,4.00028,10.00118,10.00109,5.000596,2.02799,25.07633,1.995872,1.000027,4.951136
4.97,252,22,1.006759,11.44594,2.000295,1.999695,4.000324,10.00116,10.00117,5.000652,2.02799,25.07633,1.995872,1.000027,4.951136
4.98,252,22,1.006759,11.44594,2.000295,1.999695,4.000324,10.00116,10.00117,5.000652,2.02799,25.07633,1.995872,1.000027,4.951136
4.99,251,22,1.006527,11.45446,2.000369,1.999679,4.000289,10.00122,10.00119,5.000581,2.02799,25.07633,1.995872,1.000027,4.951136
5.00,246,22,1.007139,11.5404,2.000464,1.999441,4.000233,10.00118,10.00131,5.00053,2.02799,25.07633,1.995872,1.000027,4.951136
5.01,245,23,1.007002,11.51763,2.000441,1.999348,4.000239,10.00134,10.00118,5.000642,2.036007,24.96574,1.995609,1.000193,4.951074
5.02,245,23,1.007002,11.51763,2.000441,1.999348,4.000239,10.00134,10.00118,5.000642,2.036007,24.96574,1.995609,1.000193,4.951074
5.03,244,23,1.006863,11.51926,2.000417,1.999337,4.000246,10.00142,10.00113,5.000672,2.036007,24.96574,1.995609,1.000193,4.951074
5.04,244,23,1.006863,11.51926,2.000417,1.999337,4.000246,10.00142,10.00113,5.000672,2.036007,24.96574,1.995609,1.000193,4.951074
5.05,245,23,1.006819,11.5307,2.00041,1.99934,4.000371,10.00144,10.00118,5.000614,2.036007,24.96574,1.995609,1.000193,4.951074
5.06,245,23,1.006819,11.5307,2.00041,1.99934,4.000371,10.00144,10.00118,5.000614,2.036007,24.96574,1.995609,1.000193,4.951074
5.07,245,23,1.006819,11.5307,2.00041,1.99934,4.000371,10.00144,10.00118,5.000614,2.036007,24.96574,1.995609,1.000193,4.951074
5.08,247,23,1.007011,11.53996,2.000452,1.999391,4.000268,10.00147,10.00119,5.000693,2.036007,24.96574,1.995609,1.000193,4.951074
5.09,246,23,1.00711,11.56334,2.000469,1.999348,4.000332,10.0015,10.00115,5.000736,2.036007,24.96574,1.995609,1.000193,4.951074
5.10,246,23,1.00711,11.56334,2.000469,1.999348,4.000332,10.0015,10.00115,5.000736,2.036007,24.96574,1.995609,1.000193,4.951074
5.11,247,23,1.006635,11.59581,2.000425,1.999312,4.000389,10.00141,10.00112,5.000695,2.036007,24.96574,1.995609,1.000193,4.951074
5.12,247,23,1.006635,11.59581,2.000425,1.999312,4.000389,10.00141,10.00112,5.000695,2.036007,24.96574,1.995609,1.000193,4.951074
5.13,247,23,1.006635,11.59581,2.000425,1.999312,4.000389,10.00141,10.00112,5.000695,2.036007,24.96574,1.995609,1.000193,4.951074
5.14,247,23,1.006635,11.59581,2.000425,1.999312,4.000389,10.00141,10.00112,5.000695,2.036007,24.96574,1.995609,1.000193,4.951074
5.15,248,23,1.006803,11.61321,2.000504,1.999328,4.000401,10.00138,10.00114,5.000752,2.036007,24.96574,1.995609,1.000193,4.951074
5.16,248,23,1.006803,11.61321,2.000504,1.999328,4.000401,10.00138,10.00114,5.000752,2.036007,24.96574,1.995609,1.000193,4.951074
5.17,250,23,1.0065,11.62351,2.000589,1.9994,4.000419,10.00152,10.00118,5.000678,2.036007,24.96574,1.995609,1.000193,4.951074
5.18,250,23,1.0065,11.62351,2.000589,1.9994,4.000419,10.00152,10.00118,5.000678,2.036007,24.96574,1.995609,1.000193,4.951074
5.19,251,23,1.006761,11.633,2.000514,1.999469,4.000391,10.0014,10.00114,5.000767,2.036007,24.96574,1.995609,1.000193,4.951074
5.20,251,23,1.006761,11.633,2.000514,1.999469,4.000391,10.0014,10.00114,5.000767,2.036007,24.96574,1.995609,1.000193,4.951074
5.21,251,23,1.006379,11.64941,2.000497,1.99948,4.000441,10.00131,10.00119,5.000794,2.036007,24.96574,1.995609,1.000193,4.951074
5.22,251,23,1.006379,11.64941,2.000497,1.99948,4.000441,10.00131,10.00119,5.000794,2.036007,24.96574,1.995609,1.000193,4.951074
5.23,250,23,1.005823,11.65743,2.000488,1.999439,4.000427,10.0013,10.00118,5.000728,2.036007,24.96574,1.995609,1.000193,4.951074
5.24,252,22,1.005922,11.65522,2.000396,1.999434,4.000534,10.0013,10.00106,5.000565,2.03541,24.99634,1.994759,0.9995418,4.941866
5.25,251,22,1.005355,11.65022,2.000357,1.999458,4.000482,10.00129,10.00109,5.000548,2.03541,24.99634,1.994759,0.9995418,4.941866
5.26,249,22,1.005631,11.65507,2.000387,1.999462,4.000564,10.00126,10.00108,5.000525,2.03541,24.99634,1.994759,0.9995418,4.941866
5.27,249,22,1.005631,11.65507,2.000387,1.999462,4.000564,10.00126,10.00108,5.000525,2.03541,24.99634,1.994759,0.9995418,4.941866
5.28,247,22,1.004751,11.67972,2.000387,1.999425,4.00058,10.00123,10.00104,5.000524,2.03541,24.99634,1.994759,0.9995418,4.941866
5.29,247,22,1.004751,11.67972,2.000387,1.999425,4.00058,10.00123,10.00104,5.000524,2.03541,24.99634,1.994759,0.9995418,4.941866
5.30,246,22,1.004376,11.7083,2.000337,1.999465,4.000597,10.00118,10.00099,5.000682,2.03541,24.99634,1.994759,0.9995418,4.941866
5.31,246,22,1.004376,11.7083,2.000337,1.999465,4.000597,10.00118,10.00099,5.000682,2.03541,24.99634,1.994759,0.9995418,4.941866
5.32,245,22,1.004246,11.71868,2.000329,1.999416,4.000638,10.00116,10.00091,5.000691,2.03541,24.99634,1.994759,0.9995418,4.941866
5.33,245,22,1.004246,11.71868,2.000329,1.999416,4.000638,10.00116,10.00091,5.000691,2.03541,24.99634,1.994759,0.9995418,4.941866
5.34,245,22,1.004893,11.73186,2.000224,1.99949,4.000642,10.00119,10.00093,5.000684,2.03541,24.99634,1.994759,0.9995418,4.941866
5.35,245,22,1.004893,11.73186,2.000224,1.99949,4.000642,10.00119,10.00093,5.000684,2.03541,24.99634,1.994759,0.9995418,4.941866
5.36,245,22,1.004893,11.73186,2.000224,1.99949,4.000642,10.00119,10.00093,5.000684,2.03541,24.99634,1.994759,0.9995418,4.941866
5.37,243,23,1.00479,11.74107,2.000243,1.999465,4.000609,10.00116,10.00094,5.000727,2.043504,25.17847,1.994089,0.9992673,4.960839
5.38,243,22,1.00479,11.74107,2.000243,1.999465,4.000609,10.00116,10.00094,5.000727,2.045372,25.03184,1.994865,0.9988202,4.998569
5.39,243,22,1.00479,11.74107,2.000243,1.999465,4.000609,10.00116,10.00094,5.000727,2.045372,25.03184,1.994865,0.9988202,4.998569
5.40,243,22,1.00479,11.74107,2.000243,1.999465,4.000609,10.00116,10.00094,5.000727,2.045372,25.03184,1.994865,0.9988202,4.998569
5.41,243,22,1.00479,11.74107,2.000243,1.999465,4.000609,10.00116,10.00094,5.000727,2.045372,25.03184,1.994865,0.9988202,4.998569
5.42,243,22,1.00492,11.70945,2.000273,1.999582,4.000611,10.00104,10.00096,5.000729,2.045372,25.03184,1.994865,0.9988202,4.998569
5.43,242,21,1.004641,11.7233,2.000309,1.999597,4.00064,10.00105,10.00092,5.000762,2.037419,25.15084,1.995106,0.9985811,5.000895
5.44,242,21,1.004641,11.7233,2.000309,1.999597,4.00064,10.00105,10.00092,5.000762,2.037419,25.15084,1.995106,0.9985811,5.000895
5.45,241,22,1.004239,11.72782,2.000227,1.999656,4.000581,10.001,10.00095,5.000747,2.035278,25.21964,1.99539,0.9987383,5.014163
5.46,243,22,1.005045,11.70852,2.000221,1.99947,4.000654,10.00106,10.00088,5.000721,2.035278,25.21964,1.99539,0.9987383,5.014163
5.47,244,22,1.004395,11.7226,2.000237,1.999562,4.000624,10.00105,10.00076,5.000717,2.035278,25.21964,1.99539,0.9987383,5.014163
5.48,244,22,1.004395,11.7226,2.000237,1.999562,4.000624,10.00105,10.00076,5.000717,2.035278,25.21964,1.99539,0.9987383,5.014163
5.49,244,22,1.004395,11.7226,2.000237,1.999562,4.000624,10.00105,10.00076,5.000717,2.035278,25.21964,1.99539,0.9987383,5.014163
5.50,244,22,1.004395,11.7226,2.000237,1.999562,4.000624,10.00105,10.00076,5.000717,2.035278,25.21964,1.99539,0.9987383,5.014163
5.51,243,23,1.004181,11.73033,2.00022,1.999551,4.000599,10.00104,10.00082,5.000685,2.032591,25.24818,1.994635,0.9996079,5.015986
5.52,243,23,1.004181,11.73033,2.00022,1.999551,4.000599,10.00104,10.00082,5.000685,2.032591,25.24818,1.994635,0.9996079,5.015986
5.53,242,23,1.003779,11.71005,2.000221,1.999445,4.000541,10.00099,10.00085,5.000669,2.032591,25.24818,1.994635,0.9996079,5.015986
5.54,242,23,1.003779,11.71005,2.000221,1.999445,4.000541,10.00099,10.00085,5.000669,2.032591,25.24818,1.994635,0.9996079,5.015986
5.55,242,23,1.003779,11.71005,2.000221,1.999445,4.000541,10.00099,10.00085,5.000669,2.032591,25.24818,1.994635,0.9996079,5.015986
5.56,241,23,1.004607,11.69581,2.000209,1.999473,4.00059,10.00096,10.00086,5.000561,2.032591,25.24818,1.994635,0.9996079,5.015986
5.57,241,23,1.004231,11.68683,2.000138,1.999512,4.000565,10.0008,10.00081,5.000483,2.032591,25.24818,1.994635,0.9996079,5.015986
5.58,241,23,1.004231,11.68683,2.000138,1.999512,4.000565,10.0008,10.00081,5.000483,2.032591,25.24818,1.994635,0.9996079,5.015986
5.59,241,23,1.004231,11.68683,2.000138,1.999512,4.000565,10.0008,10.00081,5.000483,2.032591,25.24818,1.994635,0.9996079,5.015986
5.60,240,23,1.004144,11.66279,2.000151,1.99955,4.000602,10.00075,10.00083,5.000473,2.032591,25.24818,1.994635,0.9996079,5.015986
5.61,240,23,1.004144,11.66279,2.000151,1.99955,4.000602,10.00075,10.00083,5.000473,2.032591,25.24818,1.994635,0.9996079,5.015986
5.62,238,23,1.003668,11.63322,2.000137,1.999465,4.00065,10.00073,10.00095,5.000525,2.032591,25.24818,1.994635,0.9996079,5.015986
5.63,238,23,1.003668,11.63322,2.000137,1.999465,4.00065,10.00073,10.00095,5.000525,2.032591,25.24818,1.994635,0.9996079,5.015986
5.64,238,23,1.003668,11.63322,2.000137,1.999465,4.00065,10.00073,10.00095,5.000525,2.032591,25.24818,1.994635,0.9996079,5.015986
5.65,237,23,1.003259,11.61447,2.000142,1.999444,4.000625,10.00075,10.00098,5.000504,2.032591,25.24818,1.994635,0.9996079,5.015986
5.66,236,23,1.003579,11.58389,2.000118,1.999333,4.000718,10.00053,10.00093,5.000597,2.032591,25.24818,1.994635,0.9996079,5.015986
5.67,236,23,1.004183,11.58457,2.000054,1.999431,4.000907,10.00054,10.00077,5.000404,2.032591,25.24818,1.994635,0.9996079,5.015986
5.68,236,24,1.005624,11.6228,2.000066,1.999311,4.000785,10.00043,10.00087,5.000322,2.048416,25.13504,1.994434,0.9997843,5.013225
5.69,236,24,1.005624,11.6228,2.000066,1.999311,4.000785,10.00043,10.00087,5.000322,2.048416,25.13504,1.994434,0.9997843,5.013225
5.70,239,24,1.005256,11.6223,1.999885,1.999281,4.000618,10.00039,10.00079,5.000144,2.048416,25.13504,1.994434,0.9997843,5.013225
5.71,239,24,1.004893,11.63561,1.999952,1.999226,4.000598,10.0004,10.00086,5.000129,2.048416,25.13504,1.994434,0.9997843,5.013225
5.72,240,24,1.003649,11.64673,2.000094,1.999276,4.000725,10.0003,10.00096,5.000235,2.048416,25.13504,1.994434,0.9997843,5.013225
5.73,240,24,1.003649,11.64673,2.000094,1.999276,4.000725,10.0003,10.00096,5.000235,2.048416,25.13504,1.994434,0.9997843,5.013225
5.74,240,24,1.003649,11.64673,2.000094,1.999276,4.000725,10.0003,10.00096,5.000235,2.048416,25.13504,1.994434,0.9997843,5.013225
5.75,240,24,1.003649,11.64673,2.000094,1.999276,4.000725,10.0003,10.00096,5.000235,2.048416,25.13504,1.994434,0.9997843,5.013225
5.76,242,24,1.004323,11.65239,2.000066,1.999297,4.000774,10.00032,10.00092,5.00019,2.048416,25.13504,1.994434,0.9997843,5.013225
5.77,242,24,1.004323,11.65239,2.000066,1.999297,4.000774,10.00032,10.00092,5.00019,2.048416,25.13504,1.994434,0.9997843,5.013225
5.78,242,24,1.004401,11.68228,1.999976,1.999202,4.000655,10.00034,10.00084,5.000207,2.048416,25.13504,1.994434,0.9997843,5.013225
5.79,240,23,1.004067,11.6937,1.999949,1.99927,4.000735,10.00036,10.00081,5.000288,2.040887,24.95893,1.995091,1.000069,4.997355
5.80,239,23,1.004206,11.694,2.000038,1.999279,4.000733,10.00034,10.00077,5.000301,2.040887,24.95893,1.995091,1.000069,4.997355
5.81,239,23,1.004206,11.694,2.000038,1.999279,4.000733,10.00034,10.00077,5.000301,2.040887,24.95893,1.995091,1.000069,4.997355
5.82,240,24,1.00288,11.72977,2.00009,1.99932,4.000765,10.00024,10.00084,5.000199,2.044249,25.0517,1.994851,0.9993677,5.017392
5.83,240,24,1.00288,11.72977,2.00009,1.99932,4.000765,10.00024,10.00084,5.000199,2.044249,25.0517,1.994851,0.9993677,5.017392
5.84,241,24,1.002208,11.75438,1.999997,1.999274,4.000649,10.00024,10.00086,5.000302,2.044249,25.0517,1.994851,0.9993677,5.017392
5.85,240,24,1.002524,11.76486,1.999931,1.999197,4.00064,10.00023,10.0009,5.000287,2.044249,25.0517,1.994851,0.9993677,5.017392
5.86,240,24,1.002524,11.76486,1.999931,1.999197,4.00064,10.00023,10.0009,5.000287,2.044249,25.0517,1.994851,0.9993677,5.017392
5.87,238,24,1.002654,11.77818,1.999991,1.999136,4.000676,10.00031,10.00083,5.000358,2.047666,25.08771,1.994976,0.9993839,5.016676
5.88,238,24,1.002654,11.77818,1.999991,1.999136,4.000676,10.00031,10.00083,5.000358,2.047666,25.08771,1.994976,0.9993839,5.016676
5.89,238,24,1.002654,11.77818,1.999991,1.999136,4.000676,10.00031,10.00083,5.000358,2.047666,25.08771,1.994976,0.9993839,5.016676
5.90,238,24,1.002654,11.77818,1.999991,1.999136,4.000676,10.00031,10.00083,5.000358,2.047666,25.08771,1.994976,0.9993839,5.016676
5.91,237,24,1.002516,11.76145,1.999911,1.999118,4.000755,10.00034,10.00076,5.00025,2.047666,25.08771,1.994976,0.9993839,5.016676
5.92,236,24,1.00252,11.75351,1.999868,1.999135,4.000653,10.00033,10.00084,5.000274,2.047666,25.08771,1.994976,0.9993839,5.016676
5.93,237,24,1.002098,11.76354,1.999865,1.999091,4.000583,10.00043,10.00079,5.000149,2.047666,25.08771,1.994976,0.9993839,5.016676
5.94,238,24,1.000907,11.74132,1.999966,1.999093,4.000488,10.00036,10.00083,5.000135,2.047666,25.08771,1.994976,0.9993839,5.016676
5.95,238,24,1.000907,11.74132,1.999966,1.999093,4.000488,10.00036,10.00083,5.000135,2.047666,25.08771,1.994976,0.9993839,5.016676
5.96,238,24,1.000907,11.74132,1.999966,1.999093,4.000488,10.00036,10.00083,5.000135,2.047666,25.08771,1.994976,0.9993839,5.016676
5.97,237,24,1.00047,11.75901,2.000019,1.999097,4.000444,10.00037,10.00082,5.000102,2.047666,25.08771,1.994976,0.9993839,5.016676
5.98,236,24,1.000961,11.73874,2.000048,1.999067,4.000382,10.00042,10.00086,5.00011,2.047666,25.08771,1.994976,0.9993839,5.016676
5.99,236,24,1.000961,11.73874,2.000048,1.999067,4.000382,10.00042,10.00086,5.00011,2.047666,25.08771,1.994976,0.9993839,5.016676
6.00,236,24,1.000961,11.73874,2.000048,1.999067,4.000382,10.00042,10.00086,5.00011,2.047666,25.08771,1.994976,0.9993839,5.016676
6.01,235,24,1.001459,11.74111,2.000076,1.999039,4.000394,10.00047,10.00082,5.000149,2.047666,25.08771,1.994976,0.9993839,5.016676
6.02,235,24,1.002643,11.77763,2.000213,1.999038,4.000313,10.00059,10.00082,5.000208,2.047666,25.08771,1.994976,0.9993839,5.016676
6.03,235,24,1.002643,11.77763,2.000213,1.999038,4.000313,10.00059,10.00082,5.000208,2.047666,25.08771,1.994976,0.9993839,5.016676
6.04,235,24,1.002643,11.77763,2.000213,1.999038,4.000313,10.00059,10.00082,5.000208,2.047666,25.08771,1.994976,0.9993839,5.016676
6.05,234,24,1.003389,11.78849,2.000267,1.999054,4.000268,10.0006,10.00077,5.000131,2.047666,25.08771,1.994976,0.9993839,5.016676
6.06,233,25,1.00387,11.77416,2.00027,1.999085,4.000245,10.00054,10.00073,5.000075,2.054622,24.93162,1.99595,0.9999376,5.039138
6.07,232,26,1.00378,11.78102,2.000318,1.999082,4.000312,10.00052,10.0008,5.000064,2.060691,24.9932,1.996483,0.9993185,5.035699
6.08,229,26,1.004457,11.786,2.000376,1.999146,4.000075,10.00046,10.0007,5.000098,2.060691,24.9932,1.996483,0.9993185,5.035699
6.09,228,26,1.005273,11.79613,2.000316,1.999188,4.000128,10.00058,10.0007,5.000157,2.060691,24.9932,1.996483,0.9993185,5.035699
6.10,225,26,1.007356,11.81747,2.000032,1.99921,4.000055,10.00069,10.0006,5.000175,2.052999,25.14705,1.996483,0.9993185,5.043391
6.11,223,26,1.007853,11.84939,1.999898,1.999183,4.000134,10.00069,10.00064,5.000169,2.052999,25.14705,1.996483,0.9993185,5.043391
6.12,223,26,1.007853,11.84939,1.999898,1.999183,4.000134,10.00069,10.00064,5.000169,2.052999,25.14705,1.996483,0.9993185,5.043391
6.13,222,26,1.007611,11.85236,1.99995,1.999244,4.000087,10.00064,10.00054,5.000231,2.052999,25.14705,1.996483,0.9993185,5.043391
6.14,220,27,1.008857,11.85022,1.999818,1.999126,4.000005,10.00076,10.00051,5.000068,2.043983,24.9346,1.996218,0.999055,5.024467
6.15,220,27,1.008857,11.85022,1.999818,1.999126,4.000005,10.00076,10.00051,5.000068,2.043983,24.9346,1.996218,0.999055,5.024467
6.16,220,27,1.010424,11.83581,1.999866,1.999242,4.000147,10.00071,10.00048,5.000067,2.043983,24.9346,1.996218,0.999055,5.024467
6.17,221,27,1.01175,11.82569,1.999855,1.999208,4.00017,10.00058,10.00051,5.000033,2.043983,24.9346,1.996218,0.999055,5.024467
6.18,221,27,1.01175,11.82569,1.999855,1.999208,4.00017,10.00058,10.00051,5.000033,2.043983,24.9346,1.996218,0.999055,5.024467
6.19,221,27,1.01175,11.82569,1.999855,1.999208,4.00017,10.00058,10.00051,5.000033,2.043983,24.9346,1.996218,0.999055,5.024467
6.20,221,27,1.012016,11.85461,1.999927,1.999255,4.000351,10.00063,10.00051,5.000025,2.043983,24.9346,1.996218,0.999055,5.024467
6.21,222,27,1.011979,11.83094,1.999961,1.999356,4.000237,10.00054,10.00059,5.000036,2.043983,24.9346,1.996218,0.999055,5.024467
6.22,221,28,1.012109,11.84761,2.000012,1.999397,4.000245,10.00052,10.00063,5.000048,2.042499,25.05852,1.996246,0.9994139,4.99255
6.23,221,28,1.012296,11.84377,1.999946,1.999209,4.000255,10.00066,10.00048,4.999962,2.042499,25.05852,1.996246,0.9994139,4.99255
6.24,221,28,1.012296,11.84377,1.999946,1.999209,4.000255,10.00066,10.00048,4.999962,2.042499,25.05852,1.996246,0.9994139,4.99255
6.25,215,28,1.01269,11.91206,1.999928,1.999233,4.000092,10.0007,10.00049,4.999928,2.042499,25.05852,1.996246,0.9994139,4.99255
6.26,214,29,1.011278,11.94008,2.000052,1.999271,4.000134,10.0009,10.00058,4.999963,2.045226,24.99394,1.996007,0.9981661,5.009297
6.27,215,29,1.010786,11.9485,1.99992,1.999334,4.000154,10.0009,10.00067,4.999962,2.045226,24.99394,1.996007,0.9981661,5.009297
6.28,212,30,1.011662,11.98438,1.999893,1.999543,4.000278,10.00081,10.00073,4.999953,2.044438,24.86699,1.996118,0.9980015,5.021595
6.29,212,30,1.011951,11.99122,1.999878,1.999456,4.00028,10.00075,10.00055,5.000105,2.044438,24.86699,1.996118,0.9980015,5.021595
6.30,212,30,1.011951,11.99122,1.999878,1.999456,4.00028,10.00075,10.00055,5.000105,2.044438,24.86699,1.996118,0.9980015,5.021595
6.31,210,30,1.010723,11.99632,1.999895,1.99939,4.000193,10.00092,10.00059,5.000053,2.044438,24.86699,1.996118,0.9980015,5.021595
6.32,210,30,1.010723,11.99632,1.999895,1.99939,4.000193,10.00092,10.00059,5.000053,2.044438,24.86699,1.996118,0.9980015,5.021595
6.33,211,30,1.011302,11.99273,1.999967,1.999361,4.000203,10.00103,10.00052,5.000084,2.044438,24.86699,1.996118,0.9980015,5.021595
6.34,210,30,1.011949,11.98989,1.999969,1.999368,4.000134,10.00102,10.00049,5.00005,2.044438,24.86699,1.996118,0.9980015,5.021595
6.35,210,30,1.011889,11.98608,1.999921,1.999345,4.00016,10.00095,10.00065,5.000018,2.044438,24.86699,1.996118,0.9980015,5.021595
6.36,209,30,1.011287,12.0044,1.999979,1.999456,4.000127,10.00085,10.00059,4.999948,2.044438,24.86699,1.996118,0.9980015,5.021595
6.37,209,30,1.011488,11.97224,2,1.999163,4.000073,10.00086,10.00079,4.999948,2.044438,24.86699,1.996118,0.9980015,5.021595
6.38,209,30,1.011488,11.97224,2,1.999163,4.000073,10.00086,10.00079,4.999948,2.044438,24.86699,1.996118,0.9980015,5.021595
6.39,209,30,1.011488,11.97224,2,1.999163,4.000073,10.00086,10.00079,4.999948,2.044438,24.86699,1.996118,0.9980015,5.021595
6.40,209,30,1.011936,11.98812,2.000156,1.999381,3.99999,10.00103,10.00082,4.999753,2.044438,24.86699,1.996118,0.9980015,5.021595
6.41,209,30,1.011558,12.01962,2.000211,1.99942,3.999892,10.00119,10.0007,4.999992,2.044438,24.86699,1.996118,0.9980015,5.021595
6.42,209,30,1.010834,12.00828,2.000258,1.999397,3.999869,10.00134,10.00053,4.999913,2.044438,24.86699,1.996118,0.9980015,5.021595
6.43,209,30,1.010834,12.00828,2.000258,1.999397,3.999869,10.00134,10.00053,4.999913,2.044438,24.86699,1.996118,0.9980015,5.021595
6.44,209,30,1.010834,12.00828,2.000258,1.999397,3.999869,10.00134,10.00053,4.999913,2.044438,24.86699,1.996118,0.9980015,5.021595
6.45,207,31,1.011937,12.02145,2.000171,1.999326,3.999885,10.00122,10.00075,5.00006,2.053082,24.85621,1.995592,0.9985124,5.028954
6.46,208,31,1.011999,12.03587,2.000076,1.999252,3.99991,10.00112,10.00075,4.999988,2.053082,24.85621,1.995592,0.9985124,5.028954
6.47,208,31,1.011999,12.03587,2.000076,1.999252,3.99991,10.00112,10.00075,4.999988,2.053082,24.85621,1.995592,0.9985124,5.028954
6.48,208,31,1.011999,12.03587,2.000076,1.999252,3.99991,10.00112,10.00075,4.999988,2.053082,24.85621,1.995592,0.9985124,5.028954
6.49,206,31,1.012821,12.0404,2.000136,1.999186,3.999758,10.00107,10.00081,5.000066,2.053082,24.85621,1.995592,0.9985124,5.028954
6.50,205,32,1.012476,12.05889,2.000105,1.999131,3.999775,10.00101,10.00076,5.000154,2.046709,24.8386,1.996176,0.9983876,5.039101
6.51,205,32,1.012476,12.05889,2.000105,1.999131,3.999775,10.00101,10.00076,5.000154,2.046709,24.8386,1.996176,0.9983876,5.039101
6.52,203,33,1.013055,12.04254,2.000036,1.999142,3.999903,10.00099,10.00078,5.000214,2.038395,24.8595,1.995515,0.997601,5.043238
6.53,203,33,1.013055,12.04254,2.000036,1.999142,3.999903,10.00099,10.00078,5.000214,2.038395,24.8595,1.995515,0.997601,5.043238
6.54,203,33,1.014545,12.08987,2.0001,1.999131,3.999891,10.00108,10.00069,5.00004,2.038395,24.8595,1.995515,0.997601,5.043238
6.55,202,34,1.015125,12.09985,2.000171,1.999221,3.999899,10.00096,10.0007,5.000104,2.042334,24.99683,1.995481,0.9980371,5.047132
6.56,202,33,1.015125,12.09985,2.000171,1.999221,3.999899,10.00096,10.0007,5.000104,2.049387,25.16609,1.995667,0.9982138,5.062728
6.57,202,33,1.015125,12.09985,2.000171,1.999221,3.999899,10.00096,10.0007,5.000104,2.049387,25.16609,1.995667,0.9982138,5.062728
6.58,201,33,1.015051,12.10906,2.00008,1.999234,3.999934,10.00097,10.00076,5.000026,2.049387,25.16609,1.995667,0.9982138,5.062728
6.59,201,33,1.014416,12.10768,2.000115,1.998996,3.999897,10.00085,10.00084,5.000281,2.049387,25.16609,1.995667,0.9982138,5.062728
6.60,201,33,1.014416,12.10768,2.000115,1.998996,3.999897,10.00085,10.00084,5.000281,2.049387,25.16609,1.995667,0.9982138,5.062728
6.61,201,33,1.014416,12.10768,2.000115,1.998996,3.999897,10.00085,10.00084,5.000281,2.049387,25.16609,1.995667,0.9982138,5.062728
6.62,198,34,1.014804,12.12711,2.000087,1.999142,3.999974,10.00099,10.0009,5.000117,2.053532,25.21016,1.996423,0.9983264,5.069495
6.63,199,34,1.01424,12.13717,2.000082,1.99899,3.999995,10.0011,10.00095,5.000069,2.053532,25.21016,1.996423,0.9983264,5.069495
6.64,199,33,1.01424,12.13717,2.000082,1.99899,3.999995,10.0011,10.00095,5.000069,2.055081,25.11337,1.996406,0.9979998,5.097941
6.65,199,33,1.01424,12.13717,2.000082,1.99899,3.999995,10.0011,10.00095,5.000069,2.055081,25.11337,1.996406,0.9979998,5.097941
