time,nf,ns,fs,fa,fcw,faw,fsew,fshw,fdw,ffw,ss,sa,ssw,sfw,ssize
8.29,241,31,1.034366,12.94468,1.999742,2.001661,4.001781,10.00217,9.9979,4.999691,2.018953,25.17238,1.996863,0.9971585,5.037856
8.30,241,31,1.034366,12.94468,1.999742,2.001661,4.001781,10.00217,9.9979,4.999691,2.018953,25.17238,1.996863,0.9971585,5.037856
8.31,241,31,1.034366,12.94468,1.999742,2.001661,4.001781,10.00217,9.9979,4.999691,2.018953,25.17238,1.996863,0.9971585,5.037856
8.32,244,31,1.033454,12.95113,1.99979,2.001773,4.0018,10.00214,9.998089,4.999716,2.018953,25.17238,1.996863,0.9971585,5.037856
8.33,243,31,1.033332,12.98415,1.999805,2.001715,4.001792,10.00219,9.998134,4.999662,2.018953,25.17238,1.996863,0.9971585,5.037856
8.34,244,31,1.034185,13.00563,1.999996,2.001933,4.001957,10.0023,9.998194,4.999574,2.018953,25.17238,1.996863,0.9971585,5.037856
8.35,243,31,1.034572,12.99679,1.999929,2.001879,4.001905,10.00236,9.997992,4.999627,2.018953,25.17238,1.996863,0.9971585,5.037856
8.36,243,31,1.034572,12.99679,1.999929,2.001879,4.001905,10.00236,9.997992,4.999627,2.018953,25.17238,1.996863,0.9971585,5.037856
8.37,242,31,1.034979,12.99945,1.999866,2.00191,4.001863,10.00236,9.997946,4.999638,2.018953,25.17238,1.996863,0.9971585,5.037856
8.38,239,32,1.034833,12.99873,1.999866,2.001955,4.00172,10.00232,9.997991,4.999595,2.02811,25.09228,1.996654,0.9970714,5.048601
8.39,238,32,1.035085,13.01797,1.999855,2.001979,4.001742,10.00229,9.998028,4.999581,2.02811,25.09228,1.996654,0.9970714,5.048601
8.40,238,32,1.03392,13.02424,2.000031,2.002147,4.001757,10.00225,9.998144,4.999473,2.02811,25.09228,1.996654,0.9970714,5.048601
8.41,239,32,1.034152,13.04208,2.000012,2.002177,4.001794,10.00219,9.998164,4.999396,2.02811,25.09228,1.996654,0.9970714,5.048601
8.42,239,32,1.034152,13.04208,2.000012,2.002177,4.001794,10.00219,9.998164,4.999396,2.02811,25.09228,1.996654,0.9970714,5.048601
8.43,238,32,1.034411,13.0355,1.999988,2.002058,4.001918,10.00209,9.998182,4.999435,2.02811,25.09228,1.996654,0.9970714,5.048601
8.44,239,32,1.034562,13.04194,2.000113,2.002313,4.002108,10.00206,9.998137,4.999577,2.02811,25.09228,1.996654,0.9970714,5.048601
8.45,240,32,1.034526,13.06005,2.000097,2.00225,4.002205,10.00204,9.998408,4.999646,2.02811,25.09228,1.996654,0.9970714,5.048601
8.46,238,33,1.035197,13.04969,1.999965,2.002054,4.002246,10.00199,9.998408,4.999571,2.024591,25.13825,1.995851,0.9963837,5.058694
8.47,238,33,1.035197,13.04969,1.999965,2.002054,4.002246,10.00199,9.998408,4.999571,2.024591,25.13825,1.995851,0.9963837,5.058694
8.48,238,33,1.035197,13.04969,1.999965,2.002054,4.002246,10.00199,9.998408,4.999571,2.024591,25.13825,1.995851,0.9963837,5.058694
8.49,238,33,1.036193,13.0837,1.999897,2.002116,4.002225,10.00203,9.998504,4.999653,2.024591,25.13825,1.995851,0.9963837,5.058694
8.50,238,33,1.036271,13.06359,1.999937,2.002263,4.002056,10.00208,9.998545,4.999695,2.024591,25.13825,1.995851,0.9963837,5.058694
8.51,238,33,1.036271,13.06359,1.999937,2.002263,4.002056,10.00208,9.998545,4.999695,2.024591,25.13825,1.995851,0.9963837,5.058694
8.52,238,33,1.036271,13.06359,1.999937,2.002263,4.002056,10.00208,9.998545,4.999695,2.024591,25.13825,1.995851,0.9963837,5.058694
8.53,236,34,1.035536,13.07865,1.999819,2.002332,4.001968,10.00217,9.998522,4.999747,2.023634,25.33935,1.99653,0.996596,5.047579
8.54,236,34,1.035616,13.07492,1.999792,2.002317,4.001943,10.00222,9.998362,4.999669,2.023634,25.33935,1.99653,0.996596,5.047579
8.55,234,34,1.0357,13.07724,1.999795,2.00232,4.002016,10.00217,9.998379,4.999763,2.023634,25.33935,1.99653,0.996596,5.047579
8.56,231,35,1.035191,13.09122,1.999794,2.002162,4.002385,10.00208,9.998367,4.999609,2.024535,25.20679,1.996266,0.9961697,5.032705
8.57,232,35,1.035154,13.075,1.999788,2.002076,4.002323,10.00207,9.998316,4.999541,2.024535,25.20679,1.996266,0.9961697,5.032705
8.58,233,35,1.034842,13.06058,1.999829,2.001996,4.002327,10.00214,9.998249,4.999651,2.024535,25.20679,1.996266,0.9961697,5.032705
8.59,233,35,1.034842,13.06058,1.999829,2.001996,4.002327,10.00214,9.998249,4.999651,2.024535,25.20679,1.996266,0.9961697,5.032705
8.60,233,35,1.034842,13.06058,1.999829,2.001996,4.002327,10.00214,9.998249,4.999651,2.024535,25.20679,1.996266,0.9961697,5.032705
8.61,233,35,1.034572,13.12322,2.000101,2.002127,4.002364,10.0019,9.998172,4.999705,2.024535,25.20679,1.996266,0.9961697,5.032705
8.62,234,35,1.035391,13.16738,2.000095,2.002042,4.002407,10.0018,9.99826,4.999711,2.024535,25.20679,1.996266,0.9961697,5.032705
8.63,234,35,1.035391,13.16738,2.000095,2.002042,4.002407,10.0018,9.99826,4.999711,2.024535,25.20679,1.996266,0.9961697,5.032705
8.64,233,35,1.036686,13.16531,2.000066,2.002044,4.002388,10.00186,9.998341,4.999607,2.024535,25.20679,1.996266,0.9961697,5.032705
8.65,234,35,1.036807,13.19501,2.000078,2.001866,4.002615,10.00195,9.998443,4.999698,2.024535,25.20679,1.996266,0.9961697,5.032705
8.66,234,35,1.036807,13.19501,2.000078,2.001866,4.002615,10.00195,9.998443,4.999698,2.024535,25.20679,1.996266,0.9961697,5.032705
8.67,232,35,1.037398,13.19342,1.999917,2.001771,4.002433,10.00207,9.998399,4.999653,2.024535,25.20679,1.996266,0.9961697,5.032705
8.68,233,35,1.037465,13.2205,2.000044,2.001632,4.002307,10.00189,9.998338,4.999727,2.024535,25.20679,1.996266,0.9961697,5.032705
8.69,233,35,1.037465,13.2205,2.000044,2.001632,4.002307,10.00189,9.998338,4.999727,2.024535,25.20679,1.996266,0.9961697,5.032705
8.70,233,35,1.036193,13.25012,2.000052,2.001526,4.002242,10.00175,9.99842,4.99965,2.024535,25.20679,1.996266,0.9961697,5.032705
8.71,233,35,1.036836,13.26552,1.999994,2.001647,4.002305,10.00191,9.998395,4.999552,2.024535,25.20679,1.996266,0.9961697,5.032705
8.72,235,35,1.03585,13.28458,2.000044,2.001679,4.002324,10.00188,9.998586,4.999468,2.024535,25.20679,1.996266,0.9961697,5.032705
8.73,235,35,1.03585,13.28458,2.000044,2.001679,4.002324,10.00188,9.998586,4.999468,2.024535,25.20679,1.996266,0.9961697,5.032705
8.74,235,35,1.03585,13.28458,2.000044,2.001679,4.002324,10.00188,9.998586,4.999468,2.024535,25.20679,1.996266,0.9961697,5.032705
8.75,230,35,1.037621,13.31273,2.000112,2.001641,4.002188,10.0018,9.998435,4.999509,2.024535,25.20679,1.996266,0.9961697,5.032705
8.76,231,35,1.038005,13.31768,2.000149,2.001773,4.002448,10.00165,9.998396,4.999559,2.024535,25.20679,1.996266,0.9961697,5.032705
8.77,231,35,1.038005,13.31768,2.000149,2.001773,4.002448,10.00165,9.998396,4.999559,2.024535,25.20679,1.996266,0.9961697,5.032705
8.78,232,35,1.038876,13.31267,2.000175,2.001788,4.002458,10.00155,9.998564,4.999461,2.024535,25.20679,1.996266,0.9961697,5.032705
8.79,233,35,1.039626,13.3351,2.000071,2.001806,4.002528,10.00146,9.998548,4.999467,2.024535,25.20679,1.996266,0.9961697,5.032705
8.80,232,35,1.040183,13.34387,2.000159,2.001854,4.002504,10.00148,9.998558,4.999527,2.024535,25.20679,1.996266,0.9961697,5.032705
8.81,233,35,1.038574,13.33681,2.000111,2.001814,4.002611,10.00137,9.998796,4.999537,2.024535,25.20679,1.996266,0.9961697,5.032705
8.82,233,35,1.038574,13.33681,2.000111,2.001814,4.002611,10.00137,9.998796,4.999537,2.024535,25.20679,1.996266,0.9961697,5.032705
8.83,232,35,1.039595,13.33889,2.000087,2.001797,4.002603,10.00121,9.998772,4.99961,2.024535,25.20679,1.996266,0.9961697,5.032705
8.84,233,35,1.038869,13.34094,2.000128,2.001909,4.002557,10.00117,9.99866,4.99966,2.024535,25.20679,1.996266,0.9961697,5.032705
8.85,232,35,1.039456,13.35908,2.000082,2.001893,4.002655,10.00121,9.998666,4.999665,2.024535,25.20679,1.996266,0.9961697,5.032705
8.86,233,35,1.0393,13.35502,2.000079,2.001925,4.002612,10.00113,9.998749,4.999709,2.024535,25.20679,1.996266,0.9961697,5.032705
8.87,233,35,1.0393,13.35502,2.000079,2.001925,4.002612,10.00113,9.998749,4.999709,2.024535,25.20679,1.996266,0.9961697,5.032705
8.88,233,35,1.0393,13.35502,2.000079,2.001925,4.002612,10.00113,9.998749,4.999709,2.024535,25.20679,1.996266,0.9961697,5.032705
8.89,233,35,1.0393,13.35502,2.000079,2.001925,4.002612,10.00113,9.998749,4.999709,2.024535,25.20679,1.996266,0.9961697,5.032705
8.90,234,35,1.038817,13.35973,2.000116,2.002054,4.002867,10.00099,9.998709,4.999757,2.024535,25.20679,1.996266,0.9961697,5.032705
8.91,234,35,1.038817,13.35973,2.000116,2.002054,4.002867,10.00099,9.998709,4.999757,2.024535,25.20679,1.996266,0.9961697,5.032705
8.92,235,35,1.038452,13.37311,2.000113,2.002043,4.002697,10.00095,9.998605,4.999787,2.024535,25.20679,1.996266,0.9961697,5.032705
8.93,235,35,1.038452,13.37311,2.000113,2.002043,4.002697,10.00095,9.998605,4.999787,2.024535,25.20679,1.996266,0.9961697,5.032705
8.94,235,35,1.038921,13.38641,2.000142,2.00207,4.002766,10.0009,9.998549,4.999792,2.024535,25.20679,1.996266,0.9961697,5.032705
8.95,236,35,1.039155,13.42707,2.00003,2.002171,4.002573,10.00086,9.998606,4.999916,2.024535,25.20679,1.996266,0.9961697,5.032705
8.96,237,35,1.0391,13.44407,2.000108,2.002339,4.002783,10.00077,9.998609,4.99992,2.024535,25.20679,1.996266,0.9961697,5.032705
8.97,237,35,1.0391,13.44407,2.000108,2.002339,4.002783,10.00077,9.998609,4.99992,2.024535,25.20679,1.996266,0.9961697,5.032705
8.98,236,35,1.039476,13.46807,2.000102,2.002301,4.002767,10.00079,9.998582,4.999931,2.024535,25.20679,1.996266,0.9961697,5.032705
8.99,236,35,1.039476,13.46807,2.000102,2.002301,4.002767,10.00079,9.998582,4.999931,2.024535,25.20679,1.996266,0.9961697,5.032705
9.00,236,35,1.039476,13.46807,2.000102,2.002301,4.002767,10.00079,9.998582,4.999931,2.024535,25.20679,1.996266,0.9961697,5.032705
9.01,235,35,1.039523,13.47151,2.000164,2.002414,4.00284,10.00082,9.998598,4.999951,2.024535,25.20679,1.996266,0.9961697,5.032705
9.02,234,35,1.040279,13.47474,2.000082,2.002368,4.002881,10.00079,9.998538,4.999971,2.024535,25.20679,1.996266,0.9961697,5.032705
9.03,233,35,1.041459,13.46949,2.000087,2.002454,4.002818,10.00085,9.998343,4.99992,2.024535,25.20679,1.996266,0.9961697,5.032705
9.04,232,35,1.042099,13.49874,2.000089,2.002489,4.002853,10.00084,9.998309,4.999886,2.024535,25.20679,1.996266,0.9961697,5.032705
9.05,232,35,1.043254,13.52295,1.999964,2.002469,4.003066,10.00079,9.998259,4.99991,2.024535,25.20679,1.996266,0.9961697,5.032705
9.06,231,35,1.04386,13.51477,1.999923,2.002396,4.003068,10.00083,9.998215,4.999823,2.024535,25.20679,1.996266,0.9961697,5.032705
9.07,232,35,1.044382,13.53029,1.999979,2.002172,4.003252,10.00097,9.998275,4.999958,2.024535,25.20679,1.996266,0.9961697,5.032705
9.08,231,35,1.046023,13.53821,2.000026,2.002214,4.003148,10.00107,9.998034,4.999949,2.024535,25.20679,1.996266,0.9961697,5.032705
9.09,228,35,1.045892,13.57518,2.000028,2.002294,4.003191,10.00113,9.99802,4.999818,2.024535,25.20679,1.996266,0.9961697,5.032705
9.10,227,35,1.046395,13.56068,1.99998,2.00215,4.00319,10.00118,9.998058,4.99979,2.024535,25.20679,1.996266,0.9961697,5.032705
9.11,227,35,1.046395,13.56068,1.99998,2.00215,4.00319,10.00118,9.998058,4.99979,2.024535,25.20679,1.996266,0.9961697,5.032705
9.12,226,36,1.047471,13.56575,1.999982,2.002118,4.003148,10.00118,9.997969,4.999744,2.029742,25.07908,1.995818,0.9963976,5.045177
9.13,228,36,1.046767,13.56905,2.00011,2.002075,4.003182,10.00107,9.997919,4.999759,2.029742,25.07908,1.995818,0.9963976,5.045177
9.14,228,36,1.046767,13.56905,2.00011,2.002075,4.003182,10.00107,9.997919,4.999759,2.029742,25.07908,1.995818,0.9963976,5.045177
9.15,228,36,1.046767,13.56905,2.00011,2.002075,4.003182,10.00107,9.997919,4.999759,2.029742,25.07908,1.995818,0.9963976,5.045177
9.16,228,36,1.046767,13.56905,2.00011,2.002075,4.003182,10.00107,9.997919,4.999759,2.029742,25.07908,1.995818,0.9963976,5.045177
9.17,228,36,1.046767,13.56905,2.00011,2.002075,4.003182,10.00107,9.997919,4.999759,2.029742,25.07908,1.995818,0.9963976,5.045177
9.18,228,36,1.046767,13.56905,2.00011,2.002075,4.003182,10.00107,9.997919,4.999759,2.029742,25.07908,1.995818,0.9963976,5.045177
9.19,227,36,1.046456,13.6124,1.999938,2.001957,4.002957,10.00112,9.997887,4.999766,2.029742,25.07908,1.995818,0.9963976,5.045177
9.20,227,36,1.04563,13.64038,1.999912,2.00211,4.003034,10.00101,9.99786,4.999864,2.029742,25.07908,1.995818,0.9963976,5.045177
9.21,227,36,1.04563,13.64038,1.999912,2.00211,4.003034,10.00101,9.99786,4.999864,2.029742,25.07908,1.995818,0.9963976,5.045177
9.22,227,36,1.045449,13.62375,2.000078,2.001866,4.003177,10.00124,9.9977,4.999769,2.029742,25.07908,1.995818,0.9963976,5.045177
9.23,225,36,1.046372,13.65669,2.000123,2.001872,4.003281,10.00116,9.9977,4.999794,2.029742,25.07908,1.995818,0.9963976,5.045177
9.24,227,36,1.045698,13.68172,2.000231,2.002112,4.003609,10.00083,9.997738,4.999848,2.029742,25.07908,1.995818,0.9963976,5.045177
9.25,227,36,1.045698,13.68172,2.000231,2.002112,4.003609,10.00083,9.997738,4.999848,2.029742,25.07908,1.995818,0.9963976,5.045177
9.26,227,36,1.046364,13.70743,2.000414,2.002379,4.003855,10.00073,9.997718,5.00005,2.029742,25.07908,1.995818,0.9963976,5.045177
9.27,227,36,1.046364,13.70743,2.000414,2.002379,4.003855,10.00073,9.997718,5.00005,2.029742,25.07908,1.995818,0.9963976,5.045177
9.28,228,36,1.046375,13.74378,2.000289,2.002484,4.00379,10.0008,9.997743,5.000123,2.029742,25.07908,1.995818,0.9963976,5.045177
9.29,226,36,1.047197,13.75551,2.00016,2.002316,4.003638,10.00082,9.997615,5.000027,2.029742,25.07908,1.995818,0.9963976,5.045177
9.30,226,36,1.047197,13.75551,2.00016,2.002316,4.003638,10.00082,9.997615,5.000027,2.029742,25.07908,1.995818,0.9963976,5.045177
9.31,226,36,1.047197,13.75551,2.00016,2.002316,4.003638,10.00082,9.997615,5.000027,2.029742,25.07908,1.995818,0.9963976,5.045177
9.32,227,36,1.046859,13.7459,2.000336,2.002451,4.003787,10.00092,9.997615,5.000129,2.029742,25.07908,1.995818,0.9963976,5.045177
9.33,227,36,1.047469,13.72961,2.000383,2.002493,4.003743,10.00061,9.997804,5.000147,2.029742,25.07908,1.995818,0.9963976,5.045177
9.34,226,36,1.047832,13.75107,2.000518,2.002584,4.003707,10.00041,9.997876,5.000198,2.029742,25.07908,1.995818,0.9963976,5.045177
9.35,226,36,1.047832,13.75107,2.000518,2.002584,4.003707,10.00041,9.997876,5.000198,2.029742,25.07908,1.995818,0.9963976,5.045177
9.36,226,36,1.047832,13.75107,2.000518,2.002584,4.003707,10.00041,9.997876,5.000198,2.029742,25.07908,1.995818,0.9963976,5.045177
9.37,226,36,1.047832,13.75107,2.000518,2.002584,4.003707,10.00041,9.997876,5.000198,2.029742,25.07908,1.995818,0.9963976,5.045177
9.38,225,36,1.047985,13.75646,2.000448,2.002479,4.00364,10.0006,9.997801,5.000106,2.029742,25.07908,1.995818,0.9963976,5.045177
9.39,225,36,1.047783,13.75748,2.000456,2.002597,4.003596,10.00065,9.99799,5.000158,2.029742,25.07908,1.995818,0.9963976,5.045177
9.40,226,36,1.048131,13.78712,2.000493,2.002551,4.003591,10.0006,9.998127,5.000118,2.029742,25.07908,1.995818,0.9963976,5.045177
9.41,226,36,1.049077,13.79598,2.000435,2.002553,4.003745,10.00051,9.99841,5.000107,2.029742,25.07908,1.995818,0.9963976,5.045177
9.42,226,36,1.049077,13.79598,2.000435,2.002553,4.003745,10.00051,9.99841,5.000107,2.029742,25.07908,1.995818,0.9963976,5.045177
9.43,226,36,1.049077,13.79598,2.000435,2.002553,4.003745,10.00051,9.99841,5.000107,2.029742,25.07908,1.995818,0.9963976,5.045177
9.44,227,36,1.047933,13.80303,2.000467,2.002455,4.003676,10.00053,9.998458,5.000106,2.029742,25.07908,1.995818,0.9963976,5.045177
9.45,225,37,1.048452,13.74812,2.000302,2.00247,4.003552,10.00084,9.998561,5.000072,2.025181,25.08346,1.995476,0.9961627,5.04799
9.46,226,37,1.049783,13.7677,2.000129,2.002522,4.003613,10.0007,9.998598,4.999943,2.025181,25.08346,1.995476,0.9961627,5.04799
9.47,225,38,1.050806,13.75964,2.00011,2.002498,4.003796,10.00041,9.998584,4.999988,2.023491,25.03497,1.995415,0.9962034,5.058551
9.48,225,38,1.050806,13.75964,2.00011,2.002498,4.003796,10.00041,9.998584,4.999988,2.023491,25.03497,1.995415,0.9962034,5.058551
9.49,224,38,1.051913,13.7709,2.000162,2.002638,4.003783,10.00019,9.998679,5.000054,2.023491,25.03497,1.995415,0.9962034,5.058551
9.50,224,38,1.051913,13.7709,2.000162,2.002638,4.003783,10.00019,9.998679,5.000054,2.023491,25.03497,1.995415,0.9962034,5.058551
9.51,223,38,1.052565,13.79712,2.000247,2.002719,4.003817,10.00011,9.998729,5.000003,2.023491,25.03497,1.995415,0.9962034,5.058551
9.52,223,38,1.052565,13.79712,2.000247,2.002719,4.003817,10.00011,9.998729,5.000003,2.023491,25.03497,1.995415,0.9962034,5.058551
9.53,223,38,1.052565,13.79712,2.000247,2.002719,4.003817,10.00011,9.998729,5.000003,2.023491,25.03497,1.995415,0.9962034,5.058551
9.54,222,38,1.052724,13.80217,2.000206,2.002811,4.003729,10.00012,9.998629,5.000036,2.023491,25.03497,1.995415,0.9962034,5.058551
9.55,222,38,1.052724,13.80217,2.000206,2.002811,4.003729,10.00012,9.998629,5.000036,2.023491,25.03497,1.995415,0.9962034,5.058551
9.56,221,39,1.052423,13.79793,2.000259,2.002814,4.003785,10.00014,9.998658,5.000093,2.020119,25.09371,1.995491,0.9966815,5.068172
9.57,221,39,1.054193,13.79363,2.000531,2.002839,4.00427,10.00013,9.998404,5.000201,2.020119,25.09371,1.995491,0.9966815,5.068172
9.58,221,39,1.054193,13.79363,2.000531,2.002839,4.00427,10.00013,9.998404,5.000201,2.020119,25.09371,1.995491,0.9966815,5.068172
9.59,220,39,1.055197,13.80791,2.000548,2.0028,4.004304,10.00023,9.998445,5.00014,2.020119,25.09371,1.995491,0.9966815,5.068172
9.60,218,39,1.054168,13.82802,2.000462,2.00271,4.004137,10.00018,9.998432,5.000093,2.020119,25.09371,1.995491,0.9966815,5.068172
9.61,218,39,1.054168,13.82802,2.000462,2.00271,4.004137,10.00018,9.998432,5.000093,2.020119,25.09371,1.995491,0.9966815,5.068172
9.62,218,39,1.052931,13.82535,2.000526,2.002838,4.004195,10.0002,9.99825,5.000214,2.020119,25.09371,1.995491,0.9966815,5.068172
9.63,216,39,1.052004,13.865,2.000549,2.002806,4.004201,10.00015,9.998226,5.000175,2.020119,25.09371,1.995491,0.9966815,5.068172
9.64,217,39,1.051547,13.87415,2.000542,2.00289,4.004233,10.0001,9.998031,5.000159,2.020119,25.09371,1.995491,0.9966815,5.068172
9.65,216,39,1.052127,13.87146,2.000504,2.002755,4.004056,10.00015,9.998072,5.000109,2.020119,25.09371,1.995491,0.9966815,5.068172
9.66,216,39,1.052127,13.87146,2.000504,2.002755,4.004056,10.00015,9.998072,5.000109,2.020119,25.09371,1.995491,0.9966815,5.068172
9.67,216,39,1.052127,13.87146,2.000504,2.002755,4.004056,10.00015,9.998072,5.000109,2.020119,25.09371,1.995491,0.9966815,5.068172
9.68,216,39,1.052127,13.87146,2.000504,2.002755,4.004056,10.00015,9.998072,5.000109,2.020119,25.09371,1.995491,0.9966815,5.068172
9.69,215,39,1.051824,13.89098,2.00051,2.002896,4.003921,10.00012,9.998011,5.000191,2.020119,25.09371,1.995491,0.9966815,5.068172
9.70,215,39,1.051824,13.89098,2.00051,2.002896,4.003921,10.00012,9.998011,5.000191,2.020119,25.09371,1.995491,0.9966815,5.068172
9.71,214,39,1.052204,13.9018,2.000326,2.002755,4.003764,10.00001,9.998013,5.000083,2.020119,25.09371,1.995491,0.9966815,5.068172
9.72,213,39,1.052124,13.88993,2.000302,2.002646,4.003736,10.00002,9.998099,5.000083,2.020119,25.09371,1.995491,0.9966815,5.068172
9.73,213,39,1.05119,13.92276,2.000305,2.00268,4.003926,10.00002,9.998104,5.000066,2.020119,25.09371,1.995491,0.9966815,5.068172
9.74,213,39,1.05119,13.92276,2.000305,2.00268,4.003926,10.00002,9.998104,5.000066,2.020119,25.09371,1.995491,0.9966815,5.068172
9.75,213,39,1.05119,13.92276,2.000305,2.00268,4.003926,10.00002,9.998104,5.000066,2.020119,25.09371,1.995491,0.9966815,5.068172
9.76,213,39,1.05119,13.92276,2.000305,2.00268,4.003926,10.00002,9.998104,5.000066,2.020119,25.09371,1.995491,0.9966815,5.068172
9.77,213,39,1.052101,13.92821,2.000133,2.002712,4.004122,9.999958,9.997996,4.999983,2.020119,25.09371,1.995491,0.9966815,5.068172
9.78,213,39,1.052101,13.92821,2.000133,2.002712,4.004122,9.999958,9.997996,4.999983,2.020119,25.09371,1.995491,0.9966815,5.068172
9.79,213,39,1.052101,13.92821,2.000133,2.002712,4.004122,9.999958,9.997996,4.999983,2.020119,25.09371,1.995491,0.9966815,5.068172
9.80,211,39,1.052255,14.03313,2.000186,2.002829,4.004186,9.999811,9.997878,5.000032,2.020119,25.09371,1.995491,0.9966815,5.068172
9.81,210,39,1.052379,14.01683,2.000098,2.002737,4.003956,9.999914,9.997968,4.999933,2.020119,25.09371,1.995491,0.9966815,5.068172
9.82,210,39,1.052379,14.01683,2.000098,2.002737,4.003956,9.999914,9.997968,4.999933,2.020119,25.09371,1.995491,0.9966815,5.068172
9.83,210,39,1.052379,14.01683,2.000098,2.002737,4.003956,9.999914,9.997968,4.999933,2.020119,25.09371,1.995491,0.9966815,5.068172
9.84,211,39,1.051517,14.04791,2.000145,2.002833,4.004067,9.999882,9.998013,4.999996,2.020119,25.09371,1.995491,0.9966815,5.068172
9.85,210,39,1.052804,14.03603,2.000159,2.002412,4.003933,10.00002,9.998014,4.999957,2.020119,25.09371,1.995491,0.9966815,5.068172
9.86,209,39,1.052318,14.04365,2.000209,2.002537,4.003848,10.00004,9.997975,4.999948,2.020119,25.09371,1.995491,0.9966815,5.068172
9.87,208,40,1.051758,14.04972,2.000298,2.00261,4.00393,10.00003,9.998013,5.000041,2.019915,24.9816,1.995607,0.9963738,5.078509
9.88,208,40,1.051758,14.04972,2.000298,2.00261,4.00393,10.00003,9.998013,5.000041,2.019915,24.9816,1.995607,0.9963738,5.078509
9.89,209,40,1.050679,14.03107,2.000293,2.002619,4.003767,10.00011,9.997892,5.000133,2.019915,24.9816,1.995607,0.9963738,5.078509
9.90,209,40,1.050679,14.03107,2.000293,2.002619,4.003767,10.00011,9.997892,5.000133,2.019915,24.9816,1.995607,0.9963738,5.078509
9.91,210,40,1.049494,14.02547,2.000317,2.002538,4.003866,10.0002,9.997828,5.00005,2.019915,24.9816,1.995607,0.9963738,5.078509
9.92,209,40,1.04988,14.00272,2.000311,2.00261,4.004044,10.00028,9.997865,5.000144,2.019915,24.9816,1.995607,0.9963738,5.078509
9.93,207,40,1.051456,14.0492,2.000241,2.002564,4.003985,10.00021,9.997991,5.000041,2.019915,24.9816,1.995607,0.9963738,5.078509
9.94,207,41,1.051709,14.09074,2.000197,2.002495,4.004091,10.00001,9.998227,5.000072,2.017286,24.93362,1.996071,0.9966852,5.087156
9.95,205,41,1.052294,14.09546,2.000286,2.002447,4.004238,9.999956,9.998289,4.999984,2.017286,24.93362,1.996071,0.9966852,5.087156
9.96,205,41,1.052294,14.09546,2.000286,2.002447,4.004238,9.999956,9.998289,4.999984,2.017286,24.93362,1.996071,0.9966852,5.087156
9.97,205,41,1.052294,14.09546,2.000286,2.002447,4.004238,9.999956,9.998289,4.999984,2.017286,24.93362,1.996071,0.9966852,5.087156
9.98,205,41,1.052294,14.09546,2.000286,2.002447,4.004238,9.999956,9.998289,4.999984,2.017286,24.93362,1.996071,0.9966852,5.087156
9.99,203,41,1.052139,14.08714,2.000114,2.002544,4.004014,9.999775,9.998303,4.999872,2.017286,24.93362,1.996071,0.9966852,5.087156
10.00,204,41,1.052614,14.11121,2.000025,2.002611,4.003892,9.999811,9.998377,4.999905,2.017286,24.93362,1.996071,0.9966852,5.087156
10.01,204,41,1.052327,14.12737,2.000029,2.002766,4.004046,9.999884,9.998597,4.999884,2.017286,24.93362,1.996071,0.9966852,5.087156
10.02,203,41,1.052782,14.13486,2.000016,2.002805,4.003955,9.99991,9.998504,4.999892,2.017286,24.93362,1.996071,0.9966852,5.087156
10.03,203,41,1.052782,14.13486,2.000016,2.002805,4.003955,9.99991,9.998504,4.999892,2.017286,24.93362,1.996071,0.9966852,5.087156
10.04,204,41,1.052074,14.1461,2.000067,2.002852,4.003944,9.999906,9.998441,4.999902,2.017286,24.93362,1.996071,0.9966852,5.087156
10.05,204,41,1.052074,14.1461,2.000067,2.002852,4.003944,9.999906,9.998441,4.999902,2.017286,24.93362,1.996071,0.9966852,5.087156
10.06,206,41,1.052706,14.12954,2.000062,2.002846,4.004217,9.999943,9.998332,4.999673,2.017286,24.93362,1.996071,0.9966852,5.087156
10.07,206,41,1.052706,14.12954,2.000062,2.002846,4.004217,9.999943,9.998332,4.999673,2.017286,24.93362,1.996071,0.9966852,5.087156
10.08,206,41,1.052706,14.12954,2.000062,2.002846,4.004217,9.999943,9.998332,4.999673,2.017286,24.93362,1.996071,0.9966852,5.087156
10.09,203,41,1.055133,14.13713,2.000189,2.002799,4.004436,9.999951,9.998328,4.999611,2.017286,24.93362,1.996071,0.9966852,5.087156
10.10,203,41,1.055133,14.13713,2.000189,2.002799,4.004436,9.999951,9.998328,4.999611,2.017286,24.93362,1.996071,0.9966852,5.087156
10.11,202,41,1.055182,14.15223,2.000163,2.002745,4.004499,9.999983,9.998294,4.999585,2.017286,24.93362,1.996071,0.9966852,5.087156
10.12,203,41,1.056517,14.18329,2.000106,2.002594,4.004488,9.999826,9.998347,4.99964,2.017286,24.93362,1.996071,0.9966852,5.087156
10.13,204,41,1.055388,14.16992,2.000099,2.00269,4.004724,9.99982,9.998253,4.999549,2.017286,24.93362,1.996071,0.9966852,5.087156
10.14,204,42,1.054995,14.21664,2.000184,2.002483,4.004704,9.99972,9.998407,4.999498,2.023787,25.01828,1.996083,0.996806,5.079857
10.15,204,42,1.054995,14.21664,2.000184,2.002483,4.004704,9.99972,9.998407,4.999498,2.023787,25.01828,1.996083,0.996806,5.079857
10.16,204,42,1.054995,14.21664,2.000184,2.002483,4.004704,9.99972,9.998407,4.999498,2.023787,25.01828,1.996083,0.996806,5.079857
